date,home_team,away_team,FTHG_RA,FTAG_RA,HTHG_RA,HTAG_RA,HS_RA,AS_RA,HST_RA,AST_RA,HC_RA,AC_RA,HR_RA,AR_RA,B365H_RA,B365A_RA,BWH_RA,BWA_RA,PSH_RA,PSA_RA,WHH_RA,WHA_RA,MaxH_RA,MaxA_RA,AvgH_RA,AvgA_RA,B365AHH_RA,B365AHA_RA,PAHH_RA,PAHA_RA,MaxAHH_RA,MaxAHA_RA,AvgAHH_RA,AvgAHA_RA,B365CH_RA,B365CA_RA,BWCH_RA,BWCA_RA,PSCH_RA,PSCA_RA,WHCH_RA,WHCA_RA,MaxCH_RA,MaxCA_RA,AvgCH_RA,AvgCA_RA,B365CAHH_RA,B365CAHA_RA,PCAHH_RA,PCAHA_RA,MaxCAHH_RA,MaxCAHA_RA,AvgCAHH_RA,AvgCAHA_RA,B365D_RA_HomeTeam,B365D_RA_AwayTeam,BWD_RA_HomeTeam,BWD_RA_AwayTeam,PSD_RA_HomeTeam,PSD_RA_AwayTeam,WHD_RA_HomeTeam,WHD_RA_AwayTeam,MaxD_RA_HomeTeam,MaxD_RA_AwayTeam,AvgD_RA_HomeTeam,AvgD_RA_AwayTeam,B365CD_RA_HomeTeam,B365CD_RA_AwayTeam,BWCD_RA_HomeTeam,BWCD_RA_AwayTeam,PSCD_RA_HomeTeam,PSCD_RA_AwayTeam,WHCD_RA_HomeTeam,WHCD_RA_AwayTeam,MaxCD_RA_HomeTeam,MaxCD_RA_AwayTeam,AvgCD_RA_HomeTeam,AvgCD_RA_AwayTeam,FTR
22/12/2024 16:30,Tottenham,Liverpool,2.6,2.4,1.8,0.6,12,18.2,5.6,6.4,5.8,6,0,0.2,3.044,1.574,2.878,1.582,3.054,1.58,2.952,1.582,3.152,1.612,2.992,1.578,1.88,1.928,1.89,1.922,1.904,1.982,1.858,1.904,3.316,1.614,3.254,1.626,3.294,1.634,3.452,1.636,3.532,1.684,3.322,1.624,1.946,2.024,1.944,2.024,1.994,2.048,1.914,1.99,4.28,4.82,4.272,4.95,4.378,5.016,4.3,4.74,4.558,5.192,4.358,4.942,4.34,4.71,4.26,4.8,4.38,4.896,4.18,4.66,4.584,5.05,4.346,4.818,A
26/12/2024 12:30,Man City,Everton,1.4,0.8,0.8,0.4,11.8,11,4.4,3,6.4,3.8,0.2,0,1.98,5.51,1.97,5.7,2.036,5.852,2.012,5.7,2.076,6.344,2.008,5.844,1.984,1.976,2.004,2.002,2.012,2.016,1.964,1.962,2.046,5.53,2.048,5.25,2.088,5.702,2.076,5.316,2.152,6.162,2.058,5.542,1.94,1.942,1.956,1.932,2.034,1.978,1.932,1.91,4.15,4.34,4.336,4.4,4.4,4.372,4.16,4.206,4.48,4.534,4.308,4.332,4.28,4.26,4.37,4.21,4.456,4.292,4.18,4.11,4.558,4.454,4.364,4.258,D
26/12/2024 15:00,Southampton,West Ham,0.4,1.4,0.2,0.4,6.8,17.8,2,5.2,3.8,7.2,0.2,0,6.866,3.782,6.84,3.626,7.234,3.766,6.9,3.762,7.434,3.932,7.048,3.74,1.956,1.94,1.958,1.958,1.982,1.968,1.92,1.918,6.93,3.61,6.73,3.71,7.132,3.768,6.68,3.726,7.61,3.962,6.922,3.75,1.966,2.006,1.942,2.026,2.022,2.066,1.928,1.992,5,3.9,5.066,3.91,5.234,4.034,4.94,3.88,5.376,4.158,5.154,3.982,4.99,3.92,5.12,3.94,5.212,4.038,4.84,3.87,5.376,4.15,5.104,3.988,A
26/12/2024 15:00,Newcastle,Aston Villa,2.8,1.4,1.4,1,15.2,13.4,5.4,5.4,4.8,7.2,0,0,2.366,2.722,2.396,2.676,2.404,2.766,2.412,2.696,2.476,2.826,2.396,2.73,1.956,2.016,1.952,2.012,1.978,2.034,1.926,1.984,2.204,2.664,2.218,2.702,2.26,2.744,2.228,2.726,2.392,2.858,2.242,2.726,1.96,1.934,1.958,1.932,1.984,1.982,1.922,1.918,4.22,4.07,4.14,4.1,4.27,4.172,4.14,4.04,4.458,4.31,4.224,4.146,4.21,4.06,4.19,4.11,4.308,4.214,4.12,4.02,4.406,4.312,4.228,4.136,H
26/12/2024 15:00,Nott'm Forest,Tottenham,1.6,2.4,0.4,1.6,12.4,12,4.6,5.2,4.4,6.6,0,0,4.296,2.744,4.066,2.598,4.192,2.722,4.17,2.632,4.398,2.78,4.15,2.666,1.916,1.898,1.934,1.906,1.956,1.92,1.906,1.872,4.32,2.866,4.096,2.804,4.52,2.932,4.43,2.872,4.752,3.052,4.322,2.872,1.996,1.954,2.004,1.952,2.03,1.988,1.966,1.92,3.87,4.13,3.99,4.178,4.012,4.256,3.93,4.166,4.192,4.428,3.998,4.222,3.99,4.24,4.03,4.13,4.156,4.234,3.96,4.08,4.222,4.404,4.058,4.19,H
26/12/2024 15:00,Chelsea,Fulham,2.8,1.4,1.4,0.6,19.6,10,8.4,3.6,6.6,5.2,0.2,0.2,1.596,4.174,1.634,4.562,1.614,4.456,1.632,4.406,1.664,4.85,1.616,4.456,1.9,1.962,1.914,1.958,1.942,1.982,1.89,1.928,1.64,4.284,1.668,4.392,1.668,4.61,1.658,4.444,1.714,5.096,1.662,4.54,1.926,1.916,1.92,1.952,1.964,1.992,1.9,1.91,4.69,4.536,4.74,4.576,4.872,4.672,4.64,4.48,5.016,4.762,4.782,4.59,4.72,4.466,4.77,4.43,4.906,4.438,4.46,4.38,5,4.696,4.764,4.44,A
26/12/2024 15:00,Bournemouth,Crystal Palace,2.2,1.6,1,0.8,18.8,13.8,7.2,4.2,7,5.8,0,0,2.586,4.18,2.592,4.1,2.604,4.33,2.54,4.136,2.662,4.4,2.578,4.158,1.97,1.952,1.964,1.966,1.994,1.982,1.944,1.918,2.534,4.17,2.498,4.15,2.57,4.406,2.528,4.14,2.654,4.548,2.534,4.28,1.976,1.978,1.982,2.008,2.014,2.03,1.938,1.974,3.78,3.84,3.84,3.806,3.884,3.876,3.8,3.75,4.038,4.082,3.866,3.838,3.82,3.746,3.77,3.75,3.84,3.858,3.71,3.706,3.978,3.95,3.828,3.79,D
26/12/2024 17:30,Wolves,Man United,1.4,1.6,0.8,0.6,11.8,13.2,4,4.8,3,4.4,0.2,0,2.93,3.396,2.876,3.35,2.966,3.438,2.914,3.41,3.046,3.52,2.944,3.404,2.006,1.894,2,1.906,2.034,1.918,1.98,1.868,2.944,3.408,2.976,3.482,3.066,3.536,3.036,3.434,3.18,3.788,3.022,3.504,1.994,1.884,2.012,1.9,2.026,1.956,1.982,1.884,3.62,4.18,3.65,4.32,3.674,4.36,3.64,4.226,3.804,4.512,3.662,4.316,3.56,4.136,3.49,4.27,3.598,4.328,3.46,4.12,3.676,4.466,3.554,4.272,H
26/12/2024 20:00,Liverpool,Leicester,3.2,1.2,1,0.4,20.2,7.6,7.8,3.6,6.6,4,0.2,0,1.636,4.64,1.644,4.69,1.638,4.84,1.64,4.702,1.674,5.074,1.638,4.776,1.932,1.952,1.926,1.964,1.978,1.982,1.902,1.93,1.644,4.98,1.652,5.03,1.67,5.188,1.666,5.18,1.722,5.608,1.656,5.104,2.018,1.91,2.02,1.914,2.034,1.938,1.98,1.884,4.57,4.16,4.816,4.14,4.8,4.286,4.646,4.2,5.02,4.408,4.756,4.218,4.66,4.336,4.8,4.29,4.826,4.386,4.66,4.18,5.03,4.472,4.784,4.326,H
27/12/2024 19:30,Brighton,Brentford,1.2,2,0.4,1,16,9.8,5.2,4.4,6,5.4,0,0,2.038,3.732,2.042,3.736,2.074,3.96,2.068,3.706,2.126,4.11,2.066,3.838,1.956,1.928,1.97,1.93,1.984,1.95,1.938,1.896,1.998,3.896,1.996,3.716,2.032,4.098,1.998,3.76,2.096,4.214,2.016,3.924,1.932,1.978,1.922,1.986,1.954,2.006,1.906,1.934,3.98,4.26,4.09,4.26,4.162,4.302,4.01,4.16,4.266,4.466,4.106,4.28,4.05,4.336,4.03,4.21,4.202,4.458,3.96,4.04,4.3,4.54,4.114,4.308,D
27/12/2024 20:15,Arsenal,Ipswich,2.6,0.6,1.6,0.4,13.8,10.8,5.6,3.4,8,4.4,0,0,1.452,3.96,1.476,3.91,1.462,4.06,1.46,3.94,1.5,4.144,1.466,3.982,1.998,1.902,1.992,1.918,2.032,1.938,1.978,1.886,1.438,4.03,1.448,4.01,1.458,4.148,1.428,4.05,1.48,4.328,1.444,4.08,1.98,1.96,1.998,1.958,2.024,1.992,1.952,1.93,4.806,3.7,4.78,3.7,4.93,3.77,4.62,3.67,5.042,3.872,4.818,3.74,4.798,3.76,4.9,3.7,5.016,3.816,4.746,3.71,5.188,3.916,4.934,3.764,H
29/12/2024 14:30,Leicester,Man City,1.2,1.6,0.4,1,7,15,3.2,5,3.4,7.2,0,0.2,8.29,1.586,8.37,1.59,8.836,1.608,8.942,1.602,10.854,1.64,8.872,1.602,1.95,1.97,1.952,1.982,1.97,1.992,1.922,1.946,8.58,1.612,9.83,1.618,9.512,1.64,9.28,1.626,12.088,1.682,9.492,1.626,1.926,1.97,1.916,1.986,1.948,2.058,1.89,1.956,5.72,4.53,5.92,4.686,6.188,4.794,5.76,4.44,6.296,4.866,5.85,4.66,5.87,4.62,6.15,4.68,5.964,4.804,5.94,4.46,6.512,4.888,6.018,4.694,A
29/12/2024 15:00,Tottenham,Wolves,2.2,1.4,1.6,0.6,13,11.2,5.4,4.2,6.6,3.2,0.2,0.2,2.98,3.15,2.808,3.086,2.946,3.184,2.846,3.074,3.006,3.258,2.886,3.142,1.884,1.978,1.886,1.968,1.902,2.004,1.854,1.948,3.076,3.284,3.034,3.302,3.18,3.404,3.09,3.336,3.298,3.538,3.096,3.35,1.958,1.972,1.958,1.99,1.992,2.008,1.922,1.958,3.98,3.64,4.072,3.67,4.148,3.702,4.046,3.64,4.298,3.802,4.1,3.68,4.18,3.62,4.09,3.56,4.206,3.704,4.02,3.5,4.344,3.758,4.158,3.622,D
29/12/2024 15:00,Fulham,Bournemouth,1.6,1.4,0.6,0.4,10,20,3.8,6.4,3.2,7.2,0,0,4.554,2.486,4.896,2.472,4.864,2.496,4.7,2.442,5.32,2.552,4.838,2.47,1.94,1.994,1.942,1.988,1.962,2.008,1.912,1.962,4.774,2.434,4.892,2.408,5.26,2.464,4.944,2.428,5.722,2.542,5.084,2.426,1.912,1.962,1.948,1.966,1.988,1.992,1.902,1.914,4.586,3.82,4.67,3.86,4.798,3.934,4.59,3.8,4.882,4.06,4.696,3.898,4.676,3.84,4.59,3.81,4.614,3.876,4.5,3.73,4.888,4.028,4.61,3.862,D
29/12/2024 15:00,Crystal Palace,Southampton,1.4,0.2,0.8,0.2,12.6,8.4,4.2,2.6,4.6,3,0,0.2,4.36,6.016,4.29,5.99,4.486,6.358,4.276,6.06,4.598,6.508,4.324,6.182,1.972,1.976,1.982,1.98,1.998,2,1.936,1.94,4.21,6.05,4.17,5.95,4.446,6.306,4.18,5.88,4.62,6.666,4.324,6.08,2.004,1.97,2.032,1.944,2.068,2.03,1.998,1.93,3.88,4.7,3.846,4.756,3.942,4.892,3.77,4.62,4.046,5.016,3.88,4.808,3.786,4.64,3.79,4.77,3.884,4.802,3.726,4.52,4.01,4.956,3.822,4.718,H
29/12/2024 15:00,Everton,Nott'm Forest,1,1.6,0.6,0.6,7.2,12,2.6,4.2,2.8,3.2,0,0,6.52,4.416,6.87,4.19,7.056,4.31,6.92,4.3,7.72,4.52,7.07,4.27,1.944,1.944,1.96,1.948,1.974,1.972,1.924,1.922,6.77,4.4,6.43,4.18,7.026,4.604,6.44,4.52,7.578,4.844,6.814,4.41,1.914,1.996,1.904,1.996,1.958,2.032,1.888,1.966,4.76,3.86,4.82,3.99,4.842,4.024,4.526,3.9,4.956,4.162,4.742,3.982,4.68,3.97,4.6,4.01,4.708,4.144,4.45,3.96,4.88,4.23,4.664,4.05,A
29/12/2024 17:15,West Ham,Liverpool,1.2,3.2,0,1,18.6,18.6,4.6,7,7.2,7.4,0,0.2,2.822,1.598,2.756,1.606,2.794,1.598,2.692,1.598,2.876,1.63,2.758,1.598,1.95,1.904,1.966,1.892,1.976,1.944,1.922,1.872,2.66,1.592,2.77,1.6,2.762,1.626,2.686,1.616,2.834,1.67,2.734,1.608,2.026,2.03,2.042,2.034,2.08,2.052,2.008,1.996,3.7,5.82,3.75,6.166,3.806,6.41,3.66,5.886,3.918,6.508,3.758,6.044,3.72,6.01,3.69,6.35,3.786,6.086,3.63,6.16,3.89,6.77,3.736,6.202,A
30/12/2024 19:45,Aston Villa,Brighton,1.4,1,1,0.2,12.2,16.4,4.8,5.6,7.6,5.6,0.2,0,2.572,2.086,2.56,2.092,2.584,2.124,2.536,2.118,2.646,2.172,2.56,2.116,2.004,1.96,2,1.972,2.022,1.992,1.976,1.94,2.524,2.042,2.542,2.04,2.584,2.082,2.496,2.042,2.696,2.146,2.554,2.062,1.938,1.936,1.934,1.928,1.972,1.958,1.91,1.906,4.01,3.846,4.06,3.92,4.116,4.004,3.96,3.85,4.244,4.094,4.086,3.936,4.02,3.9,4.04,3.86,4.174,3.986,3.97,3.84,4.228,4.07,4.078,3.924,D
30/12/2024 19:45,Ipswich,Chelsea,0.6,2.4,0.4,1.2,10,18.6,2.8,8.4,3.2,6.6,0,0.2,6.01,1.552,6.26,1.582,7.1,1.568,5.98,1.586,7.142,1.618,6.486,1.568,1.908,1.926,1.914,1.944,1.928,1.968,1.88,1.908,6.48,1.59,6.26,1.618,7.86,1.61,6.09,1.606,8.026,1.66,6.826,1.61,1.944,1.936,1.942,1.932,1.976,1.974,1.914,1.918,4.74,4.82,4.64,4.88,4.754,5.008,4.42,4.75,4.872,5.166,4.65,4.916,4.66,4.97,4.62,4.91,4.87,5.08,4.63,4.62,4.962,5.214,4.73,4.932,H
30/12/2024 20:00,Man United,Newcastle,0.8,3.2,0.2,1.6,13.2,19.4,4.6,7,4.8,4.8,0.2,0,3.472,2.288,3.438,2.306,3.516,2.33,3.494,2.334,3.608,2.398,3.484,2.322,1.898,1.94,1.908,1.94,1.928,1.96,1.876,1.912,3.454,2.144,3.526,2.154,3.572,2.194,3.48,2.168,3.824,2.33,3.544,2.182,1.886,1.96,1.894,1.956,1.946,1.984,1.88,1.926,4.08,4.26,4.16,4.22,4.236,4.37,4.08,4.2,4.372,4.442,4.19,4.294,4.096,4.29,4.2,4.26,4.316,4.376,4.04,4.19,4.418,4.472,4.224,4.29,A
1/01/2025 17:30,Brentford,Arsenal,1.2,1.8,0.4,0.8,8.8,13.2,3.8,5.2,5,7,0,0,4.352,1.39,4.35,1.41,4.622,1.4,4.336,1.406,4.794,1.438,4.484,1.406,1.93,2,1.94,1.994,1.95,2.028,1.9,1.976,4.526,1.382,4.35,1.392,4.782,1.394,4.4,1.37,4.92,1.416,4.58,1.384,1.944,1.988,1.954,2.004,1.97,2.03,1.904,1.954,4.286,5.706,4.32,5.58,4.344,5.712,4.16,5.22,4.514,5.862,4.32,5.556,4.37,5.598,4.25,5.65,4.506,5.888,4.08,5.526,4.57,6.048,4.342,5.734,A
4/01/2025 12:30,Tottenham,Newcastle,2.6,3,2,1.8,13.2,18.4,5.2,6.6,5.8,4.4,0.2,0,2.81,1.958,2.654,1.966,2.778,1.98,2.69,1.948,2.838,2.008,2.724,1.966,1.914,1.938,1.914,1.94,1.93,1.956,1.88,1.912,2.806,1.954,2.76,1.944,2.904,1.974,2.804,1.948,2.996,2.032,2.818,1.96,1.93,1.966,1.93,1.962,1.956,1.984,1.892,1.928,4.23,4.16,4.252,4.14,4.346,4.298,4.186,4.12,4.474,4.36,4.27,4.208,4.246,4.24,4.26,4.22,4.34,4.348,4.16,4.13,4.462,4.408,4.282,4.244,A
4/01/2025 15:00,Crystal Palace,Chelsea,1.6,1.4,1,0.6,13.8,17.4,5.6,6.8,4.8,6.6,0,0.2,4.204,1.57,4.13,1.598,4.336,1.586,4.12,1.604,4.442,1.636,4.17,1.582,1.976,1.918,1.99,1.936,2.004,1.96,1.938,1.898,4.06,1.61,4.014,1.636,4.292,1.624,4.03,1.62,4.474,1.672,4.172,1.624,1.986,1.97,2.012,1.976,2.072,2.016,1.984,1.952,3.98,4.72,4.026,4.78,4.086,4.89,3.91,4.61,4.188,5.046,4.028,4.792,3.972,4.87,4.006,4.76,4.096,4.946,3.906,4.48,4.21,5.114,4.018,4.808,D
4/01/2025 15:00,Bournemouth,Everton,1.6,1,0.2,0.6,19,8.2,6.6,2.6,7.6,3.4,0,0,2.536,5.84,2.512,6.14,2.562,6.36,2.478,6.244,2.602,6.962,2.522,6.382,1.956,1.926,1.952,1.944,1.964,1.958,1.924,1.906,2.654,6.146,2.588,5.85,2.684,6.372,2.608,5.88,2.732,6.952,2.626,6.216,1.964,1.908,1.966,1.904,1.994,1.956,1.91,1.892,3.79,4.56,3.8,4.56,3.868,4.606,3.74,4.28,3.99,4.704,3.83,4.508,3.72,4.5,3.74,4.4,3.782,4.508,3.67,4.25,3.916,4.662,3.766,4.47,H
4/01/2025 15:00,Aston Villa,Leicester,1.2,0.6,0.6,0.2,12.2,7.6,3.6,2.8,8,3.6,0.2,0,2.592,9.21,2.594,9.39,2.622,9.93,2.566,9.866,2.676,12.024,2.588,9.876,1.988,1.988,1.994,2.002,2.01,2.01,1.962,1.956,2.56,9.88,2.582,11.15,2.62,10.954,2.538,10.58,2.746,13.66,2.594,10.818,1.942,1.962,1.938,1.944,1.976,1.98,1.914,1.916,4.02,6.14,4.02,6.39,4.116,6.682,3.92,6.06,4.206,6.742,4.056,6.286,3.96,6.42,3.96,6.77,4.106,6.548,3.89,6.46,4.146,7.152,4.002,6.596,H
4/01/2025 15:00,Man City,West Ham,1.4,1,0.8,0,14.4,13.8,4.6,2.6,6.4,6,0.2,0,1.586,3.746,1.584,3.666,1.602,3.754,1.602,3.512,1.632,3.862,1.596,3.672,1.94,1.888,1.944,1.898,1.97,1.916,1.918,1.866,1.606,3.6,1.608,3.73,1.632,3.826,1.616,3.61,1.674,3.974,1.616,3.746,1.976,1.982,1.996,1.996,2.046,2.042,1.958,1.972,4.68,4.02,4.786,4.12,4.892,4.188,4.44,3.96,4.946,4.284,4.742,4.112,4.82,4.07,4.83,4.06,4.912,4.186,4.56,3.95,5.072,4.33,4.838,4.112,H
4/01/2025 15:00,Southampton,Brentford,0.2,1.2,0.2,0.6,8.6,8,2.4,4,3.4,4.8,0,0,5.416,4.786,5.49,4.76,5.654,5.13,5.46,4.696,5.868,5.328,5.588,4.97,1.946,1.94,1.94,1.95,1.97,1.958,1.912,1.908,5.6,4.626,5.5,4.53,5.778,4.97,5.38,4.55,6.086,5.322,5.572,4.776,1.964,1.864,1.938,1.88,2.026,1.934,1.924,1.846,4.43,4.486,4.496,4.47,4.56,4.548,4.32,4.28,4.666,4.672,4.502,4.478,4.406,4.436,4.436,4.35,4.502,4.56,4.26,4.146,4.656,4.69,4.426,4.412,A
4/01/2025 17:30,Brighton,Arsenal,1.2,2,0.4,1,16.4,13.2,5.8,5,5,5,0,0,2.23,1.39,2.232,1.414,2.26,1.398,2.258,1.406,2.324,1.438,2.254,1.402,1.982,2,1.984,1.99,2.012,2.026,1.958,1.968,2.342,1.402,2.31,1.414,2.392,1.41,2.298,1.392,2.46,1.428,2.342,1.402,1.95,2.004,1.944,2.042,1.97,2.068,1.912,1.984,3.886,5.756,3.96,5.61,4.048,5.724,3.87,5.22,4.134,5.862,3.978,5.57,3.92,5.598,3.88,5.59,4.034,5.81,3.86,5.472,4.112,6.002,3.954,5.658,D
5/01/2025 14:00,Fulham,Ipswich,1.4,1,0.6,0.6,11,10,4.6,3.6,2.4,3.2,0,0,4.544,6.71,4.906,7.01,4.864,7.89,4.72,6.66,5.32,8.068,4.842,7.242,1.938,1.942,1.94,1.944,1.962,1.956,1.908,1.904,4.714,7.24,4.832,6.97,5.186,8.7,4.884,6.93,5.662,9.034,5.024,7.662,1.918,1.916,1.954,1.916,1.996,1.968,1.91,1.896,4.586,5.01,4.67,4.98,4.778,5.112,4.57,4.72,4.872,5.244,4.682,4.98,4.636,4.98,4.57,5.02,4.584,5.248,4.48,4.93,4.862,5.362,4.58,5.094,D
5/01/2025 16:30,Liverpool,Man United,3.8,0.8,1.4,0.2,19.4,14.2,8.2,4.2,7.2,5.2,0.2,0.2,1.458,2.622,1.468,2.668,1.462,2.654,1.458,2.644,1.488,2.728,1.46,2.64,1.94,1.924,1.944,1.928,1.994,1.954,1.918,1.906,1.468,2.744,1.478,2.736,1.492,2.786,1.486,2.63,1.516,2.898,1.476,2.72,2.032,1.918,2.032,1.924,2.052,1.97,1.99,1.908,6.1,3.88,6.466,3.96,6.726,3.998,6.166,3.88,6.848,4.134,6.346,3.966,6.3,3.93,6.66,3.94,6.434,4.058,6.44,3.8,7.14,4.128,6.52,3.962,D
6/01/2025 20:00,Wolves,Nott'm Forest,1.8,2,0.8,0.8,12.2,11.8,4.4,5,3.4,3.6,0.2,0,3.29,3.176,3.326,3.15,3.374,3.234,3.274,3.16,3.484,3.3,3.352,3.186,1.946,1.978,1.934,1.982,1.972,2.008,1.916,1.954,3.464,3.076,3.462,3.06,3.564,3.2,3.476,3.096,3.732,3.344,3.518,3.12,1.974,2.004,1.988,2,2.004,2.042,1.958,1.974,3.96,3.55,3.93,3.58,4.004,3.578,3.86,3.52,4.084,3.71,3.942,3.572,3.826,3.54,3.82,3.48,3.96,3.582,3.73,3.46,4.008,3.686,3.858,3.538,A
14/01/2025 19:30,Brentford,Man City,1.4,1.8,0.4,1,9.8,14,4.6,5.2,4.6,6.2,0,0,4.69,1.532,4.7,1.532,5.036,1.546,4.61,1.548,5.25,1.574,4.894,1.538,1.988,1.898,2.004,1.912,2.024,1.934,1.962,1.886,4.47,1.504,4.38,1.506,4.798,1.532,4.38,1.52,5.15,1.58,4.616,1.516,1.866,1.988,1.878,2.004,1.926,2.078,1.846,1.974,4.416,5.09,4.45,5.12,4.516,5.296,4.28,4.76,4.664,5.346,4.438,5.094,4.406,5.42,4.35,5.43,4.542,5.552,4.146,5.1,4.664,5.68,4.392,5.432,D
14/01/2025 19:30,Chelsea,Bournemouth,0.8,1.4,0.6,0.2,17,18.4,5.4,7,5.8,6.8,0.2,0,1.552,2.482,1.568,2.456,1.562,2.51,1.574,2.418,1.598,2.55,1.558,2.468,1.9,1.948,1.914,1.942,1.928,1.954,1.876,1.912,1.552,2.606,1.586,2.542,1.574,2.634,1.58,2.566,1.612,2.676,1.572,2.578,1.974,1.954,1.978,1.956,2.014,1.978,1.956,1.902,4.69,3.79,4.74,3.82,4.858,3.898,4.57,3.76,5.01,4.028,4.76,3.848,4.85,3.72,4.74,3.75,4.914,3.812,4.48,3.67,5.094,3.916,4.78,3.772,D
14/01/2025 19:30,West Ham,Fulham,0.8,1.6,0,0.4,13.4,13.6,2.6,5,4,4.2,0,0,4.866,3.854,4.93,4.116,5.004,4.11,4.73,3.934,5.27,4.44,4.95,4.074,1.902,1.962,1.918,1.964,1.938,1.982,1.888,1.926,5.14,4.02,5.46,4.098,5.62,4.404,5.25,4.098,5.992,4.814,5.432,4.268,1.956,1.96,1.964,1.98,2.006,2.008,1.938,1.936,4.49,4.56,4.57,4.71,4.694,4.826,4.36,4.57,4.794,4.894,4.56,4.702,4.69,4.61,4.71,4.55,4.836,4.584,4.5,4.44,4.968,4.842,4.73,4.564,H
14/01/2025 20:00,Nott'm Forest,Liverpool,2,3.6,1,1.4,11.8,20,5,8.4,3.6,7.2,0,0.2,2.586,1.366,2.62,1.37,2.66,1.36,2.62,1.368,2.704,1.386,2.628,1.362,1.966,1.944,1.968,1.954,1.996,2.002,1.942,1.922,2.466,1.34,2.5,1.352,2.536,1.356,2.496,1.358,2.64,1.384,2.504,1.35,2.002,2.024,1.996,2.026,2.044,2.06,1.978,1.988,3.41,6.55,3.44,6.866,3.412,7.146,3.36,6.526,3.54,7.304,3.406,6.748,3.46,6.65,3.38,6.97,3.494,6.796,3.38,6.7,3.582,7.48,3.444,6.852,D
15/01/2025 19:30,Newcastle,Wolves,3,1.6,1.8,0.8,18,11,6.8,4.6,5.6,4.4,0,0.2,1.948,3.2,1.942,3.196,1.948,3.31,1.922,3.154,1.988,3.372,1.942,3.234,1.926,1.934,1.914,1.932,1.944,1.954,1.894,1.898,1.84,3.404,1.828,3.422,1.866,3.492,1.838,3.37,1.916,3.676,1.852,3.442,1.952,1.98,1.95,1.996,1.976,2.012,1.92,1.962,4.17,3.82,4.18,3.84,4.36,3.872,4.18,3.74,4.402,3.964,4.248,3.816,4.39,3.746,4.38,3.75,4.538,3.87,4.31,3.66,4.578,3.914,4.408,3.774,H
15/01/2025 19:30,Leicester,Crystal Palace,0.4,1.4,0.2,0.8,6.4,14,2.6,6.2,3,4.8,0,0,10.01,3.864,10.29,3.77,10.874,3.998,10.7,3.72,13.186,4.102,10.812,3.822,1.994,1.988,2.01,2,2.012,2.008,1.96,1.944,10.58,3.88,11.79,3.834,11.622,4.082,11.28,3.78,14.51,4.25,11.532,3.954,1.948,1.978,1.922,2.008,1.964,2.058,1.9,1.97,6.48,3.89,6.67,3.92,6.996,4.002,6.36,3.83,7.074,4.092,6.584,3.938,6.63,3.952,7.08,3.966,6.832,4.076,6.76,3.906,7.482,4.17,6.878,3.986,A
15/01/2025 19:30,Everton,Aston Villa,0.2,1.4,0.2,0.4,7.4,11.2,1.8,3.6,3.4,6.6,0,0.2,6.37,2.586,6.67,2.586,6.892,2.612,6.744,2.56,7.526,2.668,6.896,2.578,1.938,1.97,1.958,1.974,1.972,1.992,1.916,1.944,6.726,2.566,6.43,2.588,6.99,2.622,6.46,2.538,7.562,2.744,6.814,2.596,1.944,1.952,1.94,1.948,1.994,1.974,1.924,1.916,4.63,4.02,4.6,4.07,4.708,4.148,4.34,4.02,4.784,4.258,4.58,4.076,4.6,3.91,4.5,3.96,4.63,4.086,4.35,3.89,4.772,4.166,4.572,3.994,A
15/01/2025 20:00,Arsenal,Tottenham,2,2.2,1.2,1.8,12.6,13.2,4.8,5,4.8,6.6,0,0.2,1.43,2.706,1.444,2.604,1.436,2.726,1.446,2.63,1.476,2.758,1.44,2.658,2.002,1.922,1.99,1.936,2.022,1.946,1.962,1.89,1.428,3.01,1.452,2.96,1.442,3.098,1.438,2.964,1.468,3.152,1.44,3,2.004,1.94,2.028,1.932,2.056,1.95,1.976,1.89,5.64,4.21,5.57,4.232,5.62,4.332,5.14,4.166,5.794,4.446,5.488,4.25,5.452,4.346,5.45,4.36,5.706,4.458,5.332,4.28,5.88,4.58,5.528,4.386,H
16/01/2025 19:30,Ipswich,Brighton,1.2,1,0.6,0.2,7.8,15.4,3.2,5.2,2.4,4.4,0,0,7.16,2.75,7.48,2.77,8.296,2.838,7.06,2.748,8.576,2.904,7.664,2.776,1.954,1.96,1.956,1.964,1.966,1.986,1.916,1.938,7.7,3.012,7.41,2.93,9.146,3.042,7.33,2.864,9.514,3.204,8.104,2.956,1.92,1.958,1.916,1.95,1.966,1.98,1.892,1.912,5.1,3.876,5.14,3.94,5.252,3.974,4.82,3.83,5.376,4.096,5.102,3.94,5.06,3.8,5.09,3.74,5.324,3.916,4.98,3.76,5.424,4.002,5.16,3.828,A
16/01/2025 20:00,Man United,Southampton,0.8,0.2,0,0.2,13.4,9.4,3.6,2.6,6,3.6,0.2,0,3.892,4.616,4.236,4.47,4.192,4.69,4.21,4.4,4.588,4.848,4.204,4.588,1.91,1.932,1.916,1.926,1.95,1.95,1.902,1.89,3.91,4.45,3.944,4.36,4.158,4.582,3.79,4.24,4.272,4.784,3.964,4.408,1.922,1.964,1.928,1.942,1.966,2.024,1.904,1.924,4.35,4.01,4.36,4.166,4.416,4.182,4.24,4.04,4.594,4.308,4.366,4.128,4.25,4.026,4.21,4.006,4.372,4.074,4.04,3.86,4.448,4.218,4.26,4.008,H
