Average_goals_scored_last10,Average_HT_goals_scored_last10,Average_shots_last10,Average_shots_on_target_last10,Average_fouls_last10,Average_corners_last10,Average_yellow_cards_last10,Average_red_cards_last10,Average_goals_conceded_last10,Average_HT_goals_conceded_last10,Average_shots_conceded_last10,Average_shots_on_target_conceded_last10,Average_fouls_conceded_last10,Average_corners_conceded_last10,Average_yellow_cards_conceded_last10,Average_red_cards_conceded_last10,Average_B365Odds_last10,Average_B365Odds_Against_last10,Average_B365DrawOdds_last10,Average_BWOdds_last10,Average_BWOdds_against_last10,Average_BWDrawOdds_last10,Average_WHOdds_last10,Average_WHOdds_Against_last10
1.5,0.7,13.5,4.2,10.8,4.6,2.3,0.0,3.2310000000000003,3.71,3.178,3.75,3.04,3.585,1.3,0.5,14.8,4.6,10.9,5.1,1.5,0.2,2.721,2.7600000000000002
1.8,0.8,16.1,6.1,8.8,5.6,1.6,0.1,1.524,5.587999999999999,1.5379999999999998,5.46,1.4760000000000002,5.07,0.8,0.4,8.7,2.8,12.3,3.5,3.5,0.1,8.17,8.955
2.1,0.8,15.3,6.0,11.7,5.0,2.3,0.0,2.161,4.275,2.136,4.220000000000001,2.058,3.9899999999999998,1.0,0.5,11.0,3.4,11.7,4.5,2.5,0.1,4.686999999999999,4.678
1.0,0.5,9.7,3.2,11.2,3.8,2.8,0.2,6.725,4.742999999999999,7.013,4.824999999999999,6.03,4.391,1.1,0.6,13.1,4.2,9.7,6.9,2.2,0.2,2.0409999999999995,2.027
2.3,1.1,16.9,5.3,12.4,6.5,2.0,0.4,1.832,4.62,1.8229999999999997,4.62,1.736,4.35,1.4,1.0,13.6,5.0,10.4,4.8,2.2,0.0,5.425,5.4
2.0,0.9,14.5,5.7,10.1,8.3,1.3,0.1,1.509,4.891,1.517,4.930000000000001,1.451,4.568,1.0,0.4,9.1,2.4,11.9,3.0,2.0,0.1,7.128,7.075
0.9,0.3,10.3,2.8,13.3,3.1,2.8,0.2,5.498,4.36,5.595000000000001,4.355,5.485,4.02,2.1,0.5,18.1,6.8,10.2,6.8,2.3,0.0,1.874,1.8729999999999998
1.7,0.8,12.5,4.7,9.5,5.1,1.8,0.1,3.8329999999999997,4.025,3.746,4.0649999999999995,3.6450000000000005,3.815,1.5,0.6,18.8,6.1,9.2,8.2,1.4,0.0,2.762,2.7070000000000003
2.4,0.9,17.1,7.0,12.8,5.1,3.0,0.0,2.272,4.578,2.2619999999999996,4.555000000000001,2.149,4.17,1.8,0.8,12.1,4.0,13.1,4.0,3.1,0.1,4.775,4.833
1.2,0.3,13.4,4.8,10.5,4.5,1.1,0.0,3.1350000000000002,3.62,3.162,3.6450000000000005,3.1100000000000003,3.4549999999999996,1.0,0.3,11.4,3.1,12.5,5.2,2.4,0.1,3.039,2.9490000000000003
0.6,0.3,10.5,3.0,8.7,6.3,1.7,0.2,4.9879999999999995,4.355,5.038,4.245,4.9399999999999995,4.015,2.1,1.1,16.0,5.2,10.6,6.0,1.8,0.0,2.0279999999999996,2.028
1.4,0.7,16.8,5.4,10.5,6.5,2.1,0.0,1.954,4.470999999999999,1.9199999999999995,4.45,1.818,4.140000000000001,1.3,0.6,13.0,4.7,8.3,5.2,1.9,0.1,5.138,5.2379999999999995
1.0,0.4,9.6,3.2,10.7,5.2,2.1,0.2,5.442,4.337999999999999,5.478,4.424999999999999,5.08,4.095,1.6,0.7,12.4,5.6,12.1,4.3,1.6,0.0,2.381,2.329
0.8,0.3,14.7,4.9,11.2,6.1,1.5,0.0,3.6370000000000005,3.8599999999999994,3.6319999999999992,3.8949999999999996,3.594,3.665,1.6,1.0,10.9,3.8,10.2,4.3,2.2,0.0,3.1510000000000002,3.0599999999999996
0.8571428571428571,0.2857142857142857,12.857142857142858,2.2857142857142856,11.714285714285714,6.428571428571429,1.8571428571428572,0.0,6.128571428571428,4.107142857142857,5.692857142857143,4.1571428571428575,5.447142857142857,3.885714285714286,2.0,0.7142857142857143,15.428571428571429,5.285714285714286,10.857142857142858,4.857142857142857,1.5714285714285714,0.14285714285714285,1.7742857142857142,1.77
0.8333333333333334,0.3333333333333333,12.0,2.1666666666666665,11.333333333333334,6.333333333333333,1.5,0.0,6.666666666666667,4.291666666666667,6.166666666666667,4.333333333333333,5.875,4.016666666666667,2.0,0.6666666666666666,15.666666666666666,5.5,11.666666666666666,4.666666666666667,1.5,0.16666666666666666,1.6316666666666668,1.64
1.5,0.7,10.3,3.6,10.5,4.6,2.0,0.2,5.345,4.337999999999999,5.398000000000001,4.415,4.98,4.095,1.7,0.5,13.1,6.1,12.4,4.9,1.5,0.0,2.4360000000000004,2.379
1.5,0.9,9.5,3.2,12.5,3.7,2.8,0.1,6.9,4.933000000000001,7.228,4.952999999999999,6.265,4.486000000000001,1.5,0.7,13.8,4.6,10.3,6.8,2.3,0.2,2.0409999999999995,2.0469999999999997
2.2,0.9,15.9,6.3,11.9,5.8,2.8,0.0,2.3459999999999996,3.968,2.3530000000000006,4.005,2.2630000000000003,3.6950000000000003,1.3,0.5,12.5,4.2,11.8,6.1,2.9,0.1,3.8400000000000007,3.6769999999999996
0.8,0.3,10.6,2.9,13.5,3.6,2.6,0.2,4.986000000000001,4.115,5.007,4.125,4.835,3.79,2.0,0.5,17.4,6.3,9.9,6.8,2.2,0.0,1.991,1.991
1.6,0.7,12.0,4.2,9.3,4.9,1.7,0.1,4.0280000000000005,3.95,3.94,3.965,3.835,3.7,1.5,0.6,19.1,6.3,9.2,8.4,1.5,0.0,2.267,2.237
2.3,1.0,16.3,6.3,12.3,5.5,2.3,0.0,2.191,4.125,2.1529999999999996,4.1000000000000005,2.093,3.8400000000000007,1.1,0.5,11.4,3.5,12.3,4.1,2.6,0.2,4.25,4.253000000000001
1.6,0.8,17.6,5.9,10.4,6.6,2.1,0.0,1.935,4.551,1.9029999999999998,4.529999999999999,1.8009999999999997,4.2,1.2,0.5,12.7,4.5,8.4,5.5,1.9,0.1,5.313,5.438000000000001
1.2,0.5,13.4,4.9,11.7,5.9,2.0,0.0,4.38,4.005,4.247,4.055,4.334,3.775,1.5,0.8,12.3,4.1,10.3,5.2,2.2,0.0,2.6339999999999995,2.62
0.6,0.4,10.7,3.6,12.4,4.0,1.8,0.0,5.608,4.33,5.5249999999999995,4.35,5.237,4.084999999999999,1.8,0.8,16.8,5.7,10.8,6.5,2.1,0.1,1.7530000000000001,1.746
1.7,0.9,12.7,4.9,11.3,5.8,3.1,0.0,3.166,3.85,3.111,3.835000000000001,3.1,3.585,1.4,0.6,9.7,4.1,13.2,5.0,2.8,0.0,2.7939999999999996,2.811
0.8,0.5,9.7,3.0,11.1,4.3,2.8,0.1,5.75,4.3,5.945,4.215,5.515,3.9699999999999998,1.1,0.4,18.2,5.9,6.8,8.3,1.3,0.0,1.8889999999999998,1.895
1.2,0.5,15.5,5.1,10.7,5.9,2.5,0.0,3.194,4.248,3.143,4.327999999999999,3.21,4.128000000000001,1.4,0.8,12.3,3.6,11.9,3.5,1.6,0.1,4.449,4.241
2.4,0.8,16.7,7.1,12.8,4.7,2.9,0.0,2.6510000000000002,4.478,2.6410000000000005,4.385,2.5479999999999996,4.05,1.5,0.6,12.6,3.8,12.5,4.6,2.7,0.1,4.143,4.235000000000001
1.9,1.0,14.3,5.9,10.1,7.7,1.0,0.1,1.612,4.7829999999999995,1.614,4.82,1.5550000000000002,4.497999999999999,0.9,0.3,8.9,2.7,11.5,3.1,2.0,0.1,6.94,6.88
2.2,1.1,16.7,5.1,12.1,7.0,1.9,0.2,1.6829999999999998,4.848000000000001,1.685,4.84,1.607,4.55,0.9,0.7,10.5,4.3,9.7,3.6,1.8,0.0,6.359999999999999,6.315
0.4,0.2,11.3,3.2,9.0,6.3,1.3,0.2,5.1450000000000005,4.51,5.095000000000001,4.334999999999999,5.08,4.085,2.8,1.2,16.3,5.2,10.0,6.6,1.3,0.0,1.9770000000000003,2.0140000000000002
1.6,0.7,13.7,5.1,9.3,4.5,1.8,0.0,3.271,3.8299999999999996,3.224,3.8549999999999995,3.135,3.6450000000000005,0.9,0.6,12.7,4.3,11.8,5.1,1.8,0.1,2.9130000000000003,2.904
2.1,1.1,16.9,6.0,8.3,6.1,0.6,0.0,1.415,5.758,1.427,5.71,1.371,5.289999999999999,0.6,0.3,8.6,3.3,11.7,3.5,2.7,0.1,9.08,9.545
0.5,0.0,10.75,1.75,11.5,5.5,2.0,0.0,7.5625,4.6375,7.0,4.675,6.5625,4.275,2.5,0.75,17.0,6.25,11.25,6.0,1.75,0.0,1.505,1.5100000000000002
1.5,0.5,14.2,5.1,11.0,5.0,1.2,0.0,3.052,3.565,3.059,3.585,3.053,3.3950000000000005,1.4,0.6,10.1,2.9,13.2,5.3,2.4,0.1,2.919,2.839
1.8,1.1,8.8,3.3,11.2,2.8,2.3,0.1,6.33,4.5329999999999995,6.333,4.601,5.909999999999999,4.256000000000001,1.5,0.5,15.2,5.4,10.2,7.1,1.8,0.0,1.92,1.938
1.2,0.5,14.4,5.5,11.3,6.6,2.0,0.0,4.21,3.8850000000000002,4.032,3.9349999999999996,4.166,3.685,1.9,1.0,12.8,4.9,10.0,5.6,2.4,0.0,2.677,2.674
1.0,0.5,11.0,3.7,11.5,4.1,1.8,0.0,5.0,4.119999999999999,4.944999999999999,4.08,4.712000000000001,3.8849999999999993,1.6,0.8,16.7,5.5,9.9,6.6,1.3,0.1,1.932,1.9299999999999997
1.7,0.7,16.6,5.6,13.0,6.1,2.3,0.0,2.269,4.13,2.2359999999999998,4.105,2.195,3.8899999999999997,1.4,0.7,10.8,4.1,12.1,4.2,2.3,0.2,4.213,4.213
1.4,1.0,11.7,4.1,10.2,5.5,2.6,0.0,3.2299999999999995,3.905,3.1610000000000005,3.85,3.163,3.66,1.4,0.7,9.6,4.0,14.8,4.6,2.7,0.0,2.7960000000000003,2.8280000000000003
1.5,0.8,9.3,3.3,10.1,4.5,1.7,0.2,7.058,4.798,6.9719999999999995,4.925,6.743,4.58,2.0,0.8,14.4,6.8,12.0,5.6,1.3,0.0,1.9449999999999998,1.9430000000000003
1.4,0.7,18.6,6.0,10.7,6.5,2.3,0.0,2.127,4.456,2.0599999999999996,4.4799999999999995,1.989,4.200000000000001,1.1,0.5,14.2,4.3,8.3,5.8,2.0,0.1,5.14,5.25
2.3,0.9,14.6,6.2,10.1,4.7,2.1,0.0,2.6390000000000002,3.7950000000000004,2.665,3.785,2.581,3.6149999999999998,1.6,0.9,13.4,4.3,11.1,6.1,2.6,0.0,2.966,2.919
1.7,0.7,11.7,4.1,9.8,4.9,1.5,0.1,4.203,4.025,4.215,4.0,4.375,3.8300000000000005,1.6,0.8,17.2,5.4,8.6,8.0,1.4,0.0,2.3649999999999998,2.3300000000000005
0.8,0.3,11.1,2.9,13.2,4.2,2.9,0.1,5.061,4.0280000000000005,5.057,4.048,4.9799999999999995,3.7600000000000002,2.2,0.9,17.4,6.5,11.1,6.7,2.4,0.0,1.971,1.97
1.9,1.0,14.6,5.8,10.6,6.4,0.9,0.1,1.932,5.103,1.957,5.11,1.9460000000000002,4.840999999999999,1.5,0.6,9.3,3.9,12.3,3.0,2.4,0.1,7.344999999999999,7.44
2.2,1.3,16.6,4.9,12.5,7.0,1.9,0.2,1.7109999999999999,4.7379999999999995,1.7149999999999999,4.74,1.661,4.51,1.2,0.8,10.2,4.7,9.2,3.4,1.8,0.0,6.275,6.205
1.1,0.5,14.6,4.3,11.5,6.3,1.3,0.0,2.966,3.5149999999999997,2.984,3.5200000000000005,2.9880000000000004,3.3850000000000002,1.1,0.7,9.2,2.8,13.4,5.4,2.2,0.2,2.915,2.844
2.0,0.6,18.7,6.8,12.6,6.4,2.8,0.0,2.441,4.5729999999999995,2.4210000000000003,4.55,2.3660000000000005,4.220000000000001,1.8,0.9,12.9,4.2,12.7,4.2,3.0,0.1,4.948,4.89
1.8,1.1,16.1,5.6,7.8,5.7,0.5,0.0,1.3980000000000001,5.808,1.4090000000000003,5.725,1.365,5.4,0.5,0.2,8.4,2.9,11.5,3.1,2.2,0.1,9.379999999999999,9.669999999999998
1.3,0.5,14.2,5.1,9.2,5.1,2.0,0.0,3.594,4.223,3.5510000000000006,4.213,3.6620000000000004,4.1049999999999995,1.8,1.2,12.6,4.0,11.8,4.3,1.3,0.1,3.8009999999999997,3.7060000000000004
0.5,0.4,11.5,3.5,8.5,6.0,0.6,0.1,5.119999999999999,4.4399999999999995,5.0649999999999995,4.255,5.109999999999999,4.084999999999999,2.2,1.0,17.1,4.4,9.7,7.3,1.2,0.0,2.012,2.059
1.7,0.7,11.8,4.8,10.0,4.7,1.7,0.0,3.223,3.7550000000000003,3.228,3.7299999999999995,3.18,3.59,0.7,0.5,13.5,4.2,11.0,5.0,1.6,0.1,2.743,2.729
0.6,0.4,9.4,2.0,10.9,4.6,2.6,0.0,5.51,4.220000000000001,5.805000000000001,4.09,5.475,3.925,0.9,0.4,17.5,5.7,5.8,8.4,0.7,0.0,1.891,1.9170000000000003
0.5,0.0,10.0,2.0,12.0,5.5,2.5,0.0,10.0,5.5,9.25,5.5,8.75,5.05,3.5,1.0,23.0,10.0,13.0,6.0,2.0,0.0,1.31,1.315
2.5,1.2,17.4,6.2,11.0,7.6,1.9,0.0,2.15,4.11,2.132,4.07,2.0930000000000004,3.910000000000001,1.1,0.6,10.8,3.9,11.8,3.4,2.2,0.1,4.558000000000001,4.518
0.5,0.5,11.4,3.6,7.7,6.1,0.6,0.1,5.09,4.459999999999999,5.055,4.255,5.11,4.1,2.1,1.0,17.7,4.2,9.4,7.1,1.3,0.0,2.017,2.0639999999999996
0.5,0.4,9.5,1.8,10.9,5.0,2.4,0.0,4.51,3.7400000000000007,4.49,3.715,4.475,3.6,0.9,0.5,16.6,5.6,6.4,8.3,0.8,0.0,2.0189999999999997,2.053
2.5,1.0,18.4,6.6,13.0,4.9,2.8,0.0,2.4379999999999997,4.531000000000001,2.4189999999999996,4.522999999999999,2.373,4.220000000000001,1.5,0.8,12.7,4.1,12.9,4.3,2.8,0.1,5.073,4.99
1.6,0.6,11.6,5.0,9.9,4.1,1.8,0.0,3.308,3.725,3.318,3.715,3.285,3.5799999999999996,0.8,0.6,13.1,4.6,10.7,4.9,1.7,0.1,2.638,2.609
1.9,1.2,13.8,5.2,10.8,5.8,1.1,0.1,1.967,4.823,1.9919999999999998,4.845000000000001,1.988,4.641,1.5,0.6,10.1,3.9,12.9,3.4,2.2,0.0,6.6450000000000005,6.765000000000001
1.1,0.5,13.8,5.4,11.4,5.8,1.9,0.1,4.31,3.8899999999999997,4.132,3.95,4.305999999999999,3.72,1.9,0.9,13.7,4.8,9.3,6.8,2.2,0.0,2.6420000000000003,2.644
1.3,0.8,18.9,6.3,11.0,6.0,2.0,0.0,1.9599999999999997,4.226,1.921,4.234999999999999,1.89,4.055000000000001,0.8,0.2,14.1,4.2,7.9,5.3,1.5,0.0,4.905,4.925
1.1,0.5,11.0,4.0,10.0,4.2,1.8,0.0,5.133000000000001,4.135,5.075,4.0649999999999995,4.877,3.9129999999999994,1.8,1.0,17.1,6.0,9.8,7.2,1.2,0.1,1.968,1.9650000000000003
1.1,0.5,13.1,4.5,8.8,4.7,2.0,0.0,3.7280000000000006,4.013,3.6800000000000006,3.9929999999999994,3.804,3.8849999999999993,2.0,1.3,14.1,4.9,11.7,4.7,1.2,0.1,2.9639999999999995,3.0260000000000002
1.7,0.6,14.2,4.6,10.7,6.2,1.3,0.0,2.696,3.425,2.669,3.4299999999999997,2.7180000000000004,3.3200000000000003,1.0,0.7,8.8,3.5,13.2,4.6,2.7,0.1,3.0300000000000002,2.957
1.6,0.9,12.5,4.4,8.9,5.1,1.2,0.0,4.374999999999999,3.95,4.32,3.9050000000000002,4.484999999999999,3.8200000000000003,1.7,1.0,16.2,5.3,8.2,6.1,1.2,0.0,2.165,2.1599999999999997
1.3,0.7,11.7,3.6,10.4,5.1,2.8,0.0,3.2030000000000003,3.8,3.1350000000000002,3.7299999999999995,3.143,3.6049999999999995,1.1,0.5,8.1,4.1,15.6,4.7,2.9,0.0,2.8209999999999997,2.837
2.2,1.5,14.3,5.6,8.5,4.9,0.8,0.0,1.3830000000000002,5.9079999999999995,1.393,5.89,1.362,5.563,0.6,0.2,8.9,3.2,11.4,3.5,1.6,0.1,9.605,9.895
1.9,0.8,13.6,5.4,10.8,5.0,2.1,0.0,2.803,3.835,2.8160000000000003,3.825,2.7479999999999998,3.728,2.4,1.5,13.3,4.8,10.1,5.9,2.1,0.0,3.141,3.082
0.8,0.6,10.8,3.4,13.4,5.5,2.5,0.0,4.873,3.978,4.8919999999999995,3.993,4.9350000000000005,3.7600000000000002,1.7,0.9,16.5,5.1,11.3,6.4,2.1,0.0,2.0940000000000003,2.093
2.6,1.3,16.2,4.8,12.5,6.2,1.7,0.0,1.581,4.833,1.586,4.885,1.559,4.65,1.3,0.6,9.0,4.2,8.1,3.4,1.5,0.0,6.875,6.718000000000001
1.7,0.7,10.3,3.6,10.5,5.0,1.3,0.0,5.008,4.048,4.831999999999999,4.104999999999999,4.9479999999999995,3.935,1.3,0.7,14.0,5.6,12.1,5.7,1.9,0.0,2.1350000000000007,2.13
1.5,0.8,7.9,2.9,12.5,3.4,2.0,0.0,7.26,4.713,7.140000000000001,4.7509999999999994,6.959999999999999,4.462999999999999,1.8,0.5,15.4,5.7,9.5,6.4,1.3,0.0,1.689,1.702
1.6,1.0,20.3,7.3,10.7,6.5,1.7,0.0,1.9010000000000002,4.148999999999999,1.8749999999999996,4.122999999999999,1.8670000000000002,4.025,0.6,0.2,12.2,3.1,7.8,4.9,1.3,0.0,4.925,4.845000000000001
0.9,0.3,12.9,4.1,9.0,4.5,2.0,0.0,3.6489999999999996,4.013,3.618,3.9530000000000003,3.7640000000000002,3.8899999999999992,1.7,1.2,13.2,5.0,12.4,5.3,1.3,0.0,3.096,3.136
1.2,0.4,10.6,4.3,9.8,4.2,1.7,0.0,3.6300000000000003,3.7949999999999995,3.6079999999999997,3.775,3.6599999999999993,3.65,0.9,0.5,13.1,4.5,10.4,5.5,1.4,0.0,2.493,2.4720000000000004
2.2,1.0,16.8,5.4,11.7,7.7,1.1,0.0,1.8850000000000002,4.015,1.9040000000000004,3.9499999999999993,1.8810000000000002,3.85,1.3,0.6,10.6,4.1,11.2,3.9,1.8,0.1,4.651000000000001,4.6
1.2,0.5,14.0,5.0,10.9,4.9,1.5,0.2,4.630000000000001,3.9129999999999994,4.401999999999999,3.9829999999999997,4.671,3.7900000000000005,1.7,0.8,15.2,5.2,10.3,7.0,2.0,0.1,2.512,2.5169999999999995
1.0,0.5,11.6,4.0,10.2,4.1,1.8,0.0,4.583,3.8900000000000006,4.485,3.8650000000000007,4.635000000000001,3.753,1.6,0.9,15.9,5.7,8.8,6.9,0.8,0.0,1.9289999999999998,1.9270000000000003
2.0,1.0,18.4,6.3,12.7,5.5,2.2,0.0,2.536,4.361000000000001,2.52,4.360999999999999,2.479,4.17,1.7,1.0,12.2,4.0,12.1,3.5,2.7,0.0,4.636000000000001,4.575000000000001
0.4,0.4,9.6,1.6,10.0,5.0,2.0,0.0,6.21,4.2700000000000005,5.779999999999999,4.15,6.01,4.07,1.4,0.6,16.6,6.6,6.4,8.4,0.8,0.0,1.8359999999999999,1.8800000000000001
2.2,1.3,13.1,5.3,10.8,5.0,1.2,0.0,2.056,4.683000000000001,2.0869999999999997,4.630000000000001,2.0989999999999998,4.511,1.7,0.7,10.9,4.6,12.7,3.8,2.4,0.0,5.783,5.910000000000001
0.6,0.6,11.6,3.8,7.0,6.0,0.8,0.0,4.6,4.2700000000000005,4.500000000000001,4.08,4.630000000000001,3.94,2.0,1.0,18.2,3.8,9.4,7.0,1.4,0.0,2.104,2.15
1.2,0.4,9.5,3.3,10.5,4.4,2.2,0.0,6.595000000000001,4.585,6.82,4.540000000000001,7.188,4.41,2.6,0.9,15.8,4.4,10.5,5.6,1.2,0.0,1.8950000000000002,1.877
1.5,1.0,20.0,6.8,10.1,7.2,1.9,0.0,1.9159999999999997,4.116,1.8869999999999998,4.083,1.886,4.005000000000001,0.5,0.1,11.8,2.9,8.1,4.8,1.3,0.0,4.825,4.75
1.1,0.4,10.4,4.5,11.7,3.4,1.9,0.1,4.451,4.242999999999999,4.747,4.17,4.906000000000001,4.05,2.0,1.3,18.5,5.5,12.8,6.7,1.8,0.0,2.5200000000000005,2.492
1.2,0.7,11.5,4.1,12.7,4.3,2.3,0.1,4.731,4.3950000000000005,4.945,4.3100000000000005,5.159,4.1450000000000005,3.0,1.1,14.9,5.7,10.4,5.5,1.3,0.0,2.4739999999999998,2.44
1.3,0.5,13.9,4.7,11.0,4.2,1.6,0.2,5.23,3.8830000000000005,5.005,3.943,5.284999999999999,3.7700000000000005,1.9,0.8,16.5,5.7,9.9,7.5,1.9,0.1,2.012,2.0140000000000002
1.8,0.6,14.1,4.7,10.9,6.6,1.7,0.0,4.041,3.5700000000000003,3.7090000000000005,3.6049999999999995,4.076,3.5099999999999993,1.4,0.8,9.1,3.7,12.5,4.3,2.6,0.1,2.645,2.6100000000000003
0.8,0.2,13.4,4.4,9.5,4.8,2.3,0.0,3.5260000000000007,4.042999999999999,3.504,3.9779999999999993,3.656,3.9199999999999995,1.8,1.2,12.4,4.8,12.9,5.2,1.6,0.0,3.383,3.4210000000000003
1.4,0.6,10.2,4.4,9.6,3.9,1.4,0.0,3.75,3.7950000000000004,3.728,3.775,3.81,3.6699999999999995,1.2,0.7,14.7,5.7,11.2,6.5,1.6,0.0,2.4769999999999994,2.4499999999999997
1.4,0.6,10.9,3.2,10.2,5.2,2.3,0.0,3.343,3.7749999999999995,3.2950000000000004,3.665,3.3329999999999997,3.6050000000000004,0.6,0.3,9.2,3.6,15.2,5.5,2.6,0.1,2.718,2.75
2.1,1.2,13.2,5.0,10.8,4.7,1.2,0.0,2.045,4.708,2.076,4.68,2.093,4.586,1.8,0.7,11.1,5.0,12.6,3.8,2.5,0.0,6.483,6.335
1.1,0.8,18.8,6.0,10.1,7.3,1.8,0.0,2.046,4.023,2.0060000000000002,4.013,2.014,3.925,0.6,0.1,12.6,3.0,8.3,5.1,1.2,0.0,4.5649999999999995,4.515
2.1,1.0,18.9,6.2,11.5,5.9,1.8,0.0,2.209,4.338,2.2199999999999998,4.340999999999999,2.214,4.16,1.6,0.8,12.0,3.7,12.1,3.8,2.6,0.0,5.116,5.026999999999999
2.8,1.1,16.9,6.0,11.7,7.5,1.0,0.0,1.9659999999999997,3.78,1.9810000000000003,3.7649999999999997,1.9829999999999999,3.6799999999999997,1.3,0.6,9.6,3.8,12.1,3.9,2.0,0.1,4.311,4.195
2.8,1.4,13.6,6.2,9.0,6.5,1.4,0.0,1.335,5.87,1.333,5.91,1.3210000000000002,5.613,0.6,0.2,5.6,1.8,10.8,2.6,1.5,0.0,10.125,10.5
2.1,1.0,19.6,6.9,12.3,6.9,1.8,0.0,2.254,4.038,2.263,4.056,2.257,3.9499999999999993,1.8,1.0,12.2,4.1,12.2,3.5,2.2,0.0,4.516,4.327
1.4,1.1,10.2,3.8,9.2,4.9,0.9,0.0,4.316,3.8899999999999997,4.263,3.8599999999999994,4.47,3.81,1.8,1.0,16.3,5.5,8.7,6.3,1.1,0.0,2.411,2.388
1.5,0.9,9.5,3.2,13.3,3.5,2.5,0.0,6.085,4.244999999999999,5.89,4.211,6.128,4.050000000000001,2.0,0.6,15.6,5.4,9.5,6.6,1.6,0.0,1.834,1.8579999999999999
1.1,0.5,10.4,3.6,13.3,5.4,2.7,0.1,3.928,3.5780000000000003,3.902,3.5629999999999997,4.07,3.4799999999999995,1.7,0.9,16.4,5.5,11.5,5.9,2.7,0.0,2.36,2.3619999999999997
2.3,1.2,14.1,4.5,12.7,5.1,1.8,0.0,2.167,4.638,2.177,4.67,2.174,4.489999999999999,1.3,0.5,9.7,4.1,8.5,3.8,1.3,0.0,5.93,5.784000000000001
1.4,0.6,11.1,3.4,10.9,5.3,1.1,0.0,4.992999999999999,3.9899999999999998,4.795,4.0200000000000005,4.99,3.9099999999999993,1.5,0.9,12.5,5.3,11.9,5.4,2.1,0.0,2.15,2.152
1.2,0.5,12.1,4.4,11.2,4.5,1.9,0.0,4.087999999999999,3.6749999999999994,3.9850000000000003,3.665,4.069999999999999,3.5829999999999997,1.8,1.0,15.6,5.7,9.1,6.6,1.2,0.0,2.0789999999999997,2.084
1.9,0.7,12.5,4.5,11.4,4.1,2.3,0.1,2.684,3.8899999999999997,2.686,3.8850000000000002,2.652,3.7880000000000003,2.3,1.3,13.5,5.4,10.9,6.5,1.8,0.1,3.7060000000000004,3.6719999999999997
2.6,1.0,16.2,5.5,10.9,7.6,0.9,0.0,1.9279999999999997,3.78,1.9509999999999998,3.7749999999999995,1.9479999999999997,3.6800000000000006,1.3,0.7,9.3,3.9,12.2,4.1,2.1,0.1,4.511,4.36
1.3,0.5,13.0,4.8,12.2,3.5,2.0,0.2,3.976,3.97,4.232,3.915,4.351,3.8199999999999994,2.1,1.4,16.9,5.4,12.3,6.4,1.8,0.1,2.613,2.587
2.7,1.5,15.3,6.1,9.8,6.1,1.0,0.0,1.9939999999999998,4.955,2.0230000000000006,4.9,2.042,4.803,1.6,0.7,10.9,4.8,11.6,3.8,2.2,0.0,7.337999999999999,7.35
1.2,0.6,8.9,3.7,10.2,4.1,1.5,0.1,3.5909999999999997,3.7399999999999998,3.5660000000000003,3.7399999999999998,3.625000000000001,3.6550000000000002,1.2,0.6,14.2,4.7,12.1,5.9,1.8,0.0,2.597,2.5849999999999995
1.5,0.8,13.6,4.9,11.6,3.5,2.1,0.2,4.628000000000001,3.7030000000000003,4.45,3.688,4.675,3.585,1.7,0.6,16.5,5.6,10.0,7.9,1.8,0.1,2.1409999999999996,2.149
1.1,0.4,10.9,3.6,10.2,5.1,1.6,0.0,6.408000000000001,4.38,6.4799999999999995,4.389999999999999,6.790000000000001,4.305000000000001,2.3,0.8,14.4,4.1,10.7,5.4,1.4,0.0,1.909,1.8850000000000002
0.8,0.6,15.9,5.4,11.1,6.6,2.0,0.0,2.184,3.9080000000000004,2.1340000000000003,3.938,2.1390000000000002,3.8550000000000004,1.3,0.2,14.6,3.8,9.0,5.3,1.1,0.0,4.353,4.226999999999999
1.4,0.4,12.8,4.0,12.3,5.7,2.1,0.0,5.268,3.7649999999999997,4.859999999999999,3.8379999999999996,5.243,3.7399999999999998,1.4,0.8,10.0,4.2,13.0,4.1,2.4,0.1,2.2600000000000002,2.243
1.1,0.4,13.8,4.3,9.6,5.8,2.3,0.0,2.2830000000000004,3.7299999999999995,2.281,3.66,2.316,3.6199999999999997,1.4,0.9,12.0,4.7,11.9,5.0,1.7,0.1,4.173,4.175
1.5,0.6,12.7,3.8,9.4,5.1,1.6,0.0,3.0029999999999997,3.624999999999999,2.963,3.5599999999999996,2.963,3.5100000000000002,0.5,0.4,10.4,3.8,14.3,6.2,2.5,0.1,3.0029999999999997,3.023
1.5,0.7,11.7,4.2,12.1,4.4,2.3,0.0,4.715,4.305000000000001,4.938,4.210000000000001,5.111,4.085,2.9,1.0,14.9,5.3,10.8,5.2,1.4,0.1,2.484,2.4499999999999997
1.2,0.6,9.4,3.5,12.6,4.1,2.7,0.0,6.245,4.21,6.075,4.213,6.279999999999999,4.03,2.0,0.9,14.8,5.3,10.2,5.8,2.1,0.0,1.7759999999999998,1.7850000000000001
2.3,1.3,19.8,7.2,10.7,6.6,1.3,0.0,1.8699999999999999,3.853,1.8750000000000004,3.879,1.8649999999999998,3.8300000000000005,1.1,0.6,10.2,3.4,11.9,3.4,2.0,0.0,4.868,4.72
1.0,0.4,10.4,3.3,11.3,5.0,1.6,0.0,5.1049999999999995,3.9899999999999998,4.875,4.0200000000000005,5.095000000000001,3.9,1.6,1.1,12.4,5.1,11.6,5.1,1.6,0.0,2.11,2.107
