date,team,home_away,GoalsScored,HTGoalsScored,Shots,ShotsOnTarget,Fouls,Corners,YellowCards,RedCards,B365Odds,B365DrawOdds,BWOdds,BWDrawOdds,WHOdds,WHDrawOdds,FullTimeResult,GoalsConceded,HTGoalsConceded,shotsConceded,shotsOnTargetConceded,foulsConceded,cornersConceded,yellowCardsConceded,redCardsConceded,B365OddsAgainst,BWOddsAgainst,WHOddsAgainst
2023-01-15 14:00:00,Newcastle,H,1.0,0.0,20.0,5.0,6.0,10.0,1.0,0.0,1.5,4.33,1.53,4.2,1.5,4.2,H,0.0,0.0,5.0,0.0,14.0,5.0,3.0,0.0,6.5,6.0,6.5
2023-01-14 17:30:00,Brentford,H,2.0,1.0,12.0,4.0,5.0,5.0,1.0,0.0,1.65,4.0,1.63,4.0,1.63,3.9,H,0.0,0.0,7.0,2.0,9.0,3.0,1.0,0.0,5.25,5.25,5.25
2023-01-14 15:00:00,Nott'm Forest,H,2.0,0.0,15.0,5.0,11.0,3.0,1.0,0.0,2.7,3.3,2.7,3.4,2.62,3.3,H,0.0,0.0,6.0,1.0,12.0,5.0,2.0,0.0,2.63,2.5,2.62
2023-01-14 15:00:00,Everton,H,1.0,1.0,12.0,4.0,7.0,6.0,0.0,0.0,2.25,3.25,2.2,3.3,2.25,3.3,A,2.0,0.0,13.0,5.0,19.0,4.0,3.0,0.0,3.3,3.3,3.2
2023-01-14 15:00:00,Brighton,H,3.0,0.0,16.0,9.0,8.0,7.0,1.0,0.0,3.4,3.6,3.3,3.7,3.25,3.6,H,0.0,0.0,6.0,2.0,15.0,1.0,3.0,0.0,2.1,2.05,2.1
2023-01-14 15:00:00,Wolves,H,1.0,0.0,17.0,4.0,10.0,4.0,0.0,0.0,2.63,3.3,2.65,3.3,2.62,3.2,H,0.0,0.0,16.0,4.0,7.0,3.0,2.0,0.0,2.7,2.65,2.7
2023-01-14 12:30:00,Man United,H,2.0,0.0,8.0,4.0,15.0,1.0,3.0,0.0,4.2,3.6,4.2,3.9,4.2,3.8,H,1.0,0.0,5.0,1.0,5.0,2.0,0.0,0.0,1.85,1.78,1.8
2023-01-13 20:00:00,Aston Villa,H,2.0,1.0,11.0,5.0,12.0,0.0,2.0,0.0,1.91,3.6,1.93,3.5,1.95,3.5,H,1.0,0.0,16.0,4.0,8.0,11.0,2.0,0.0,4.0,3.9,3.9
2023-01-12 20:00:00,Fulham,H,2.0,1.0,8.0,3.0,12.0,5.0,4.0,0.0,3.3,3.5,3.3,3.5,3.2,3.4,H,1.0,0.0,20.0,10.0,16.0,7.0,3.0,1.0,2.15,2.15,2.2
2023-01-05 20:00:00,Chelsea,H,0.0,0.0,8.0,2.0,9.0,3.0,2.0,0.0,5.0,4.0,5.0,3.9,5.0,3.9,A,1.0,0.0,12.0,3.0,9.0,2.0,0.0,0.0,1.67,1.66,1.65
2023-01-04 20:00:00,Aston Villa,H,1.0,0.0,13.0,4.0,6.0,7.0,1.0,0.0,1.95,3.6,2.0,3.5,1.95,3.4,D,1.0,1.0,10.0,3.0,12.0,8.0,3.0,0.0,4.0,3.6,3.9
2023-01-04 20:00:00,Crystal Palace,H,0.0,0.0,19.0,4.0,11.0,10.0,1.0,0.0,3.4,3.5,3.3,3.4,3.4,3.4,A,4.0,0.0,14.0,6.0,8.0,4.0,2.0,0.0,2.15,2.15,2.1
2023-01-04 19:45:00,Leeds,H,2.0,1.0,14.0,6.0,11.0,8.0,3.0,0.0,2.6,3.5,2.6,3.5,2.6,3.5,D,2.0,1.0,15.0,2.0,18.0,1.0,1.0,0.0,2.6,2.55,2.55
2023-01-04 19:30:00,Southampton,H,0.0,0.0,8.0,0.0,14.0,6.0,2.0,0.0,2.0,3.5,1.98,3.4,2.05,3.3,A,1.0,1.0,11.0,1.0,17.0,2.0,2.0,0.0,3.8,3.8,3.75
2023-01-03 20:00:00,Man United,H,3.0,1.0,18.0,6.0,13.0,6.0,0.0,0.0,1.29,5.5,1.28,6.0,1.29,5.5,H,0.0,0.0,7.0,4.0,7.0,5.0,3.0,0.0,11.0,10.0,10.0
2023-01-03 19:45:00,Leicester,H,0.0,0.0,15.0,6.0,12.0,6.0,2.0,0.0,2.2,3.6,2.15,3.5,2.2,3.5,A,1.0,1.0,11.0,2.0,11.0,3.0,6.0,0.0,3.1,3.2,3.1
2023-01-03 19:45:00,Everton,H,1.0,0.0,10.0,4.0,8.0,5.0,3.0,0.0,3.5,3.5,3.5,3.4,3.5,3.4,A,4.0,1.0,19.0,8.0,10.0,2.0,1.0,0.0,2.1,2.05,2.1
2023-01-03 19:45:00,Arsenal,H,0.0,0.0,17.0,4.0,10.0,5.0,4.0,0.0,1.8,3.8,1.8,3.6,1.78,3.7,D,0.0,0.0,8.0,1.0,16.0,5.0,4.0,0.0,4.33,4.4,4.4
2023-01-02 17:30:00,Brentford,H,3.0,2.0,10.0,7.0,5.0,4.0,1.0,0.0,5.5,4.33,5.5,4.4,5.5,4.33,H,1.0,0.0,16.0,6.0,8.0,9.0,3.0,0.0,1.55,1.53,1.53
2023-01-01 16:30:00,Nott'm Forest,H,1.0,0.0,12.0,5.0,16.0,1.0,2.0,0.0,5.0,3.8,5.0,3.8,5.0,3.7,D,1.0,1.0,7.0,2.0,14.0,2.0,2.0,0.0,1.7,1.68,1.7
2023-01-01 14:00:00,Tottenham,H,0.0,0.0,6.0,2.0,15.0,5.0,4.0,0.0,1.67,4.0,1.65,4.0,1.65,3.9,A,2.0,0.0,13.0,4.0,10.0,3.0,3.0,0.0,5.0,4.8,5.0
2022-12-31 17:30:00,Brighton,H,2.0,0.0,9.0,5.0,7.0,7.0,3.0,0.0,3.4,3.5,3.4,3.5,3.4,3.5,A,4.0,2.0,14.0,7.0,11.0,4.0,3.0,0.0,2.1,2.1,2.1
2022-12-31 15:00:00,Newcastle,H,0.0,0.0,16.0,5.0,13.0,9.0,3.0,0.0,1.45,4.5,1.46,4.75,1.44,4.5,D,0.0,0.0,8.0,1.0,19.0,3.0,5.0,0.0,7.0,6.25,7.0
2022-12-31 15:00:00,Man City,H,1.0,1.0,16.0,3.0,13.0,7.0,3.0,0.0,1.13,9.0,1.13,8.25,1.11,8.5,D,1.0,0.0,2.0,1.0,14.0,1.0,4.0,0.0,19.0,21.0,23.0
2022-12-31 15:00:00,Fulham,H,2.0,1.0,8.0,2.0,8.0,4.0,0.0,0.0,1.95,3.6,1.98,3.6,2.0,3.5,H,1.0,0.0,9.0,3.0,13.0,4.0,1.0,0.0,3.75,3.6,3.6
2022-12-31 15:00:00,Bournemouth,H,0.0,0.0,6.0,2.0,17.0,2.0,4.0,0.0,2.8,3.3,2.85,3.25,2.9,3.2,A,2.0,2.0,15.0,6.0,11.0,7.0,1.0,0.0,2.5,2.5,2.5
2022-12-31 12:30:00,Wolves,H,0.0,0.0,10.0,3.0,11.0,7.0,1.0,0.0,4.0,3.6,3.9,3.6,3.9,3.5,A,1.0,0.0,16.0,6.0,11.0,5.0,3.0,0.0,1.91,1.9,1.95
2022-12-30 20:00:00,Liverpool,H,2.0,2.0,21.0,5.0,8.0,4.0,0.0,0.0,1.29,6.0,1.3,5.75,1.27,5.8,H,1.0,1.0,7.0,2.0,15.0,5.0,1.0,0.0,9.5,9.25,10.0
2022-12-30 19:45:00,West Ham,H,0.0,0.0,20.0,5.0,9.0,8.0,1.0,0.0,2.0,3.6,2.05,3.5,2.0,3.5,A,2.0,2.0,9.0,6.0,5.0,1.0,0.0,0.0,3.6,3.5,3.6
2022-12-28 20:00:00,Leeds,H,1.0,0.0,9.0,1.0,11.0,3.0,3.0,0.0,9.5,6.0,9.0,6.0,9.5,5.5,A,3.0,1.0,26.0,9.0,14.0,5.0,3.0,0.0,1.29,1.3,1.29
2022-12-27 20:00:00,Man United,H,3.0,2.0,17.0,8.0,13.0,9.0,3.0,0.0,1.29,5.5,1.31,5.5,1.32,5.25,H,0.0,0.0,8.0,3.0,4.0,9.0,1.0,0.0,11.0,9.5,9.5
2022-12-27 17:30:00,Chelsea,H,2.0,2.0,15.0,5.0,8.0,6.0,0.0,0.0,1.3,5.5,1.32,5.5,1.32,5.0,H,0.0,0.0,9.0,4.0,10.0,8.0,0.0,0.0,10.0,9.0,9.5
2022-12-26 20:00:00,Arsenal,H,3.0,0.0,16.0,5.0,13.0,7.0,0.0,0.0,1.5,4.33,1.5,4.33,1.47,4.33,H,1.0,1.0,8.0,4.0,17.0,5.0,2.0,0.0,6.5,6.25,6.5
2022-12-26 17:30:00,Aston Villa,H,1.0,0.0,12.0,6.0,7.0,0.0,0.0,0.0,4.75,4.0,4.5,4.1,4.6,4.0,A,3.0,2.0,16.0,9.0,12.0,6.0,0.0,0.0,1.7,1.7,1.7
2022-12-26 15:00:00,Crystal Palace,H,0.0,0.0,4.0,0.0,12.0,1.0,0.0,2.0,2.05,3.6,2.05,3.4,2.05,3.5,A,3.0,1.0,23.0,11.0,15.0,8.0,0.0,0.0,3.5,3.5,3.5
2022-12-26 15:00:00,Everton,H,1.0,1.0,12.0,6.0,9.0,2.0,1.0,0.0,2.3,3.25,2.3,3.25,2.3,3.2,A,2.0,1.0,7.0,4.0,22.0,2.0,6.0,0.0,3.2,3.1,3.2
2022-12-26 15:00:00,Leicester,H,0.0,0.0,8.0,2.0,9.0,5.0,0.0,0.0,3.25,3.5,3.2,3.5,3.25,3.5,A,3.0,3.0,12.0,5.0,6.0,5.0,0.0,0.0,2.2,2.15,2.15
2022-12-26 15:00:00,Southampton,H,1.0,0.0,14.0,4.0,9.0,4.0,1.0,0.0,3.3,3.5,3.4,3.4,3.4,3.4,A,3.0,2.0,7.0,4.0,10.0,2.0,2.0,0.0,2.15,2.1,2.1
2022-12-26 12:30:00,Brentford,H,2.0,1.0,9.0,5.0,11.0,6.0,3.0,0.0,4.0,3.6,3.7,3.7,3.75,3.6,D,2.0,0.0,16.0,8.0,10.0,5.0,1.0,0.0,1.91,1.95,1.95
2022-11-13 16:30:00,Fulham,H,1.0,0.0,14.0,7.0,9.0,10.0,1.0,0.0,3.8,3.8,4.0,3.8,3.9,3.75,A,2.0,1.0,14.0,9.0,10.0,3.0,1.0,0.0,1.9,1.82,1.85
2022-11-13 14:00:00,Brighton,H,1.0,1.0,7.0,2.0,14.0,11.0,2.0,0.0,1.83,3.75,1.85,3.5,1.85,3.5,A,2.0,1.0,8.0,2.0,11.0,4.0,7.0,0.0,4.2,4.2,4.2
2022-11-12 19:45:00,Wolves,H,0.0,0.0,11.0,2.0,5.0,6.0,3.0,0.0,6.0,4.2,5.75,4.2,6.0,4.2,A,2.0,0.0,14.0,4.0,6.0,4.0,2.0,0.0,1.55,1.55,1.53
2022-11-12 17:30:00,Newcastle,H,1.0,0.0,10.0,3.0,14.0,5.0,3.0,0.0,2.35,3.4,2.3,3.4,2.25,3.4,H,0.0,0.0,5.0,2.0,11.0,3.0,2.0,0.0,3.0,3.0,3.1
2022-11-12 15:00:00,West Ham,H,0.0,0.0,18.0,6.0,9.0,7.0,3.0,0.0,2.05,3.4,2.0,3.5,2.05,3.5,A,2.0,1.0,9.0,6.0,8.0,2.0,1.0,0.0,3.75,3.6,3.5
2022-11-12 15:00:00,Tottenham,H,4.0,1.0,14.0,8.0,8.0,9.0,1.0,0.0,1.65,4.2,1.61,4.2,1.6,4.2,H,3.0,2.0,12.0,5.0,7.0,2.0,1.0,1.0,4.75,5.0,5.0
2022-11-12 15:00:00,Nott'm Forest,H,1.0,0.0,9.0,2.0,11.0,1.0,1.0,0.0,3.1,3.1,3.0,3.2,3.1,3.2,H,0.0,0.0,8.0,0.0,13.0,5.0,4.0,0.0,2.45,2.4,2.38
2022-11-12 15:00:00,Liverpool,H,3.0,3.0,15.0,7.0,8.0,6.0,0.0,0.0,1.25,6.5,1.24,6.5,1.24,6.0,H,1.0,1.0,9.0,5.0,8.0,0.0,2.0,0.0,11.0,11.0,12.0
2022-11-12 15:00:00,Bournemouth,H,3.0,2.0,16.0,9.0,12.0,3.0,2.0,0.0,2.8,3.25,2.85,3.2,2.8,3.1,H,0.0,0.0,15.0,3.0,8.0,5.0,0.0,0.0,2.6,2.55,2.6
2022-11-12 12:30:00,Man City,H,1.0,1.0,29.0,6.0,9.0,10.0,2.0,0.0,1.14,8.0,1.14,9.0,1.12,8.5,A,2.0,1.0,10.0,8.0,7.0,2.0,2.0,0.0,17.0,18.0,19.0
2022-11-06 16:30:00,Tottenham,H,1.0,0.0,14.0,5.0,10.0,5.0,0.0,0.0,3.3,3.6,3.2,3.6,3.25,3.5,A,2.0,2.0,13.0,6.0,8.0,3.0,0.0,0.0,2.1,2.15,2.15
2022-11-06 14:00:00,West Ham,H,1.0,1.0,5.0,2.0,10.0,2.0,1.0,0.0,1.9,3.4,1.9,3.5,1.88,3.4,A,2.0,1.0,15.0,6.0,7.0,5.0,1.0,0.0,4.2,4.0,4.2
2022-11-06 14:00:00,Aston Villa,H,3.0,2.0,6.0,4.0,6.0,3.0,3.0,0.0,3.3,3.8,3.4,3.4,3.4,3.5,H,1.0,1.0,8.0,3.0,12.0,5.0,3.0,0.0,2.1,2.1,2.1
2022-11-06 14:00:00,Southampton,H,1.0,0.0,16.0,5.0,7.0,8.0,1.0,0.0,4.0,3.6,3.9,3.6,3.9,3.6,A,4.0,1.0,7.0,4.0,10.0,2.0,0.0,0.0,1.9,1.9,1.91
2022-11-06 12:00:00,Chelsea,H,0.0,0.0,5.0,1.0,20.0,4.0,5.0,0.0,2.55,3.4,2.55,3.4,2.6,3.25,A,1.0,0.0,14.0,2.0,13.0,6.0,2.0,0.0,2.7,2.7,2.7
2022-11-05 17:30:00,Everton,H,0.0,0.0,12.0,2.0,9.0,8.0,0.0,0.0,2.4,3.3,2.4,3.3,2.35,3.3,A,2.0,1.0,22.0,8.0,5.0,3.0,0.0,0.0,3.0,2.95,3.0
2022-11-05 15:00:00,Man City,H,2.0,1.0,16.0,5.0,6.0,9.0,2.0,1.0,1.11,9.5,1.13,9.75,1.12,8.5,H,1.0,1.0,4.0,2.0,11.0,0.0,4.0,0.0,19.0,19.0,19.0
2022-11-05 15:00:00,Leeds,H,4.0,1.0,18.0,4.0,16.0,13.0,2.0,0.0,1.72,3.8,1.75,3.8,1.75,3.75,H,3.0,2.0,9.0,6.0,10.0,3.0,2.0,0.0,4.75,4.33,4.5
2022-11-05 15:00:00,Nott'm Forest,H,2.0,1.0,15.0,7.0,10.0,3.0,2.0,0.0,2.75,3.3,2.75,3.4,2.8,3.3,D,2.0,1.0,6.0,2.0,11.0,3.0,2.0,0.0,2.6,2.5,2.5
2022-11-05 15:00:00,Wolves,H,2.0,2.0,8.0,5.0,15.0,4.0,2.0,1.0,3.3,3.3,3.25,3.3,3.4,3.3,A,3.0,2.0,19.0,8.0,11.0,9.0,0.0,0.0,2.25,2.2,2.15
2022-10-30 16:15:00,Man United,H,1.0,1.0,16.0,3.0,12.0,5.0,1.0,0.0,1.66,4.0,1.68,4.0,1.7,3.9,H,0.0,0.0,13.0,5.0,10.0,10.0,3.0,0.0,4.8,4.6,4.75
2022-10-30 14:00:00,Arsenal,H,5.0,1.0,24.0,10.0,9.0,9.0,0.0,0.0,1.2,7.0,1.2,6.75,1.2,6.5,H,0.0,0.0,5.0,2.0,8.0,4.0,1.0,0.0,12.0,14.5,15.0
2022-10-29 19:45:00,Liverpool,H,1.0,1.0,22.0,10.0,9.0,14.0,0.0,0.0,1.3,6.0,1.3,6.0,1.3,5.5,A,2.0,1.0,14.0,6.0,3.0,5.0,1.0,0.0,9.0,9.0,9.0
2022-10-29 17:30:00,Fulham,H,0.0,0.0,24.0,6.0,10.0,13.0,2.0,0.0,2.37,3.4,2.35,3.4,2.3,3.4,D,0.0,0.0,9.0,4.0,8.0,4.0,1.0,0.0,3.0,3.0,3.0
2022-10-29 15:00:00,Bournemouth,H,2.0,1.0,6.0,4.0,10.0,2.0,1.0,0.0,5.0,3.8,5.0,4.0,5.0,3.8,A,3.0,0.0,23.0,7.0,5.0,19.0,2.0,0.0,1.7,1.65,1.67
2022-10-29 15:00:00,Newcastle,H,4.0,1.0,20.0,7.0,11.0,3.0,1.0,0.0,1.8,3.75,1.83,3.7,1.8,3.6,H,0.0,0.0,3.0,0.0,11.0,0.0,1.0,0.0,4.5,4.1,4.33
2022-10-29 15:00:00,Crystal Palace,H,1.0,1.0,12.0,3.0,13.0,8.0,3.0,0.0,1.9,3.6,1.9,3.6,1.95,3.5,H,0.0,0.0,14.0,4.0,12.0,4.0,3.0,0.0,4.0,4.0,3.9
2022-10-29 15:00:00,Brighton,H,4.0,3.0,19.0,9.0,16.0,8.0,1.0,0.0,3.0,3.3,2.95,3.3,3.0,3.25,H,1.0,0.0,15.0,7.0,6.0,7.0,2.0,0.0,2.4,2.37,2.38
2022-10-29 15:00:00,Brentford,H,1.0,0.0,12.0,3.0,10.0,3.0,3.0,0.0,2.2,3.4,2.15,3.5,2.15,3.3,D,1.0,0.0,14.0,4.0,17.0,6.0,3.0,1.0,3.3,3.25,3.4
2022-10-29 12:30:00,Leicester,H,0.0,0.0,10.0,5.0,5.0,3.0,0.0,0.0,10.0,6.5,9.25,6.25,9.5,5.5,A,1.0,0.0,15.0,5.0,10.0,10.0,0.0,0.0,1.25,1.28,1.29
2022-10-24 20:00:00,West Ham,H,2.0,1.0,20.0,4.0,9.0,5.0,0.0,0.0,1.55,4.0,1.55,4.2,1.55,4.0,H,0.0,0.0,5.0,3.0,11.0,0.0,2.0,0.0,6.0,5.75,6.0
2022-10-23 16:30:00,Tottenham,H,1.0,0.0,17.0,5.0,12.0,6.0,4.0,0.0,2.05,3.5,2.05,3.6,2.05,3.5,A,2.0,2.0,13.0,5.0,6.0,7.0,2.0,0.0,3.5,3.4,3.5
2022-10-23 14:00:00,Wolves,H,0.0,0.0,21.0,5.0,10.0,9.0,2.0,0.0,2.25,3.25,2.25,3.4,2.25,3.3,A,4.0,2.0,5.0,4.0,13.0,2.0,1.0,0.0,3.25,3.2,3.2
2022-10-23 14:00:00,Southampton,H,1.0,0.0,10.0,3.0,11.0,9.0,2.0,0.0,6.0,4.0,5.25,4.2,5.5,4.0,D,1.0,1.0,12.0,3.0,8.0,4.0,1.0,0.0,1.57,1.58,1.6
2022-10-23 14:00:00,Leeds,H,2.0,1.0,14.0,5.0,12.0,3.0,1.0,0.0,2.05,3.5,2.05,3.6,2.0,3.5,A,3.0,1.0,11.0,5.0,8.0,6.0,1.0,0.0,3.6,3.4,3.6
2022-10-23 14:00:00,Aston Villa,H,4.0,3.0,19.0,11.0,14.0,7.0,1.0,0.0,2.1,3.5,2.05,3.5,2.1,3.4,H,0.0,0.0,12.0,3.0,11.0,6.0,0.0,0.0,3.5,3.5,3.4
2022-10-22 17:30:00,Chelsea,H,1.0,0.0,6.0,2.0,8.0,6.0,1.0,0.0,2.05,3.5,2.1,3.5,2.1,3.4,D,1.0,0.0,13.0,6.0,10.0,4.0,4.0,0.0,3.5,3.4,3.4
2022-10-22 15:00:00,Man City,H,3.0,2.0,10.0,4.0,11.0,7.0,1.0,0.0,1.2,7.0,1.2,7.25,1.2,6.5,H,1.0,0.0,8.0,2.0,12.0,3.0,3.0,0.0,13.0,13.0,15.0
2022-10-22 15:00:00,Everton,H,3.0,1.0,9.0,6.0,16.0,3.0,3.0,0.0,2.6,3.2,2.45,3.2,2.5,3.2,H,0.0,0.0,9.0,2.0,14.0,4.0,4.0,0.0,2.87,2.95,2.9
2022-10-22 12:30:00,Nott'm Forest,H,1.0,0.0,10.0,7.0,14.0,2.0,2.0,0.0,11.0,6.0,11.0,6.25,11.0,5.8,H,0.0,0.0,15.0,7.0,8.0,11.0,1.0,0.0,1.25,1.26,1.25
2022-10-20 20:15:00,Leicester,H,2.0,2.0,5.0,1.0,15.0,2.0,2.0,0.0,2.25,3.6,2.25,3.6,2.3,3.4,H,0.0,0.0,14.0,2.0,11.0,9.0,1.0,0.0,3.0,2.95,3.0
2022-10-20 19:30:00,Fulham,H,3.0,1.0,18.0,8.0,11.0,9.0,0.0,0.0,2.9,3.3,2.85,3.4,2.8,3.4,H,0.0,0.0,12.0,6.0,11.0,7.0,2.0,1.0,2.5,2.45,2.45
2022-10-19 20:15:00,Man United,H,2.0,0.0,28.0,10.0,7.0,8.0,1.0,0.0,2.45,3.5,2.37,3.6,2.38,3.5,H,0.0,0.0,9.0,2.0,7.0,3.0,0.0,0.0,2.75,2.75,2.8
2022-10-19 19:30:00,Newcastle,H,1.0,1.0,16.0,4.0,9.0,8.0,2.0,0.0,1.6,3.8,1.65,3.9,1.63,3.9,H,0.0,0.0,1.0,0.0,12.0,2.0,4.0,0.0,5.75,5.0,5.25
2022-10-19 19:30:00,Liverpool,H,1.0,1.0,22.0,7.0,9.0,8.0,0.0,0.0,1.4,5.0,1.44,4.8,1.4,4.75,H,0.0,0.0,8.0,3.0,8.0,3.0,0.0,0.0,7.0,6.5,7.5
2022-10-19 19:30:00,Brentford,H,0.0,0.0,8.0,5.0,7.0,6.0,0.0,0.0,4.75,3.8,4.75,3.8,4.6,3.75,D,0.0,0.0,14.0,5.0,7.0,2.0,0.0,0.0,1.72,1.71,1.73
2022-10-19 19:30:00,Bournemouth,H,0.0,0.0,15.0,3.0,8.0,7.0,1.0,0.0,2.62,3.3,2.7,3.3,2.7,3.25,A,1.0,1.0,9.0,3.0,13.0,3.0,3.0,0.0,2.62,2.6,2.6
2022-10-18 20:15:00,Crystal Palace,H,2.0,0.0,14.0,4.0,14.0,4.0,3.0,0.0,2.25,3.1,2.25,3.1,2.25,3.2,H,1.0,1.0,10.0,4.0,18.0,3.0,1.0,0.0,3.4,3.4,3.3
2022-10-18 19:30:00,Brighton,H,0.0,0.0,19.0,7.0,10.0,9.0,3.0,0.0,1.4,4.75,1.41,4.75,1.4,4.5,D,0.0,0.0,3.0,0.0,14.0,1.0,1.0,0.0,7.0,7.5,8.0
2022-10-16 16:30:00,Liverpool,H,1.0,0.0,13.0,2.0,10.0,5.0,3.0,0.0,3.6,4.0,3.5,4.0,3.7,3.9,H,0.0,0.0,16.0,6.0,7.0,6.0,1.0,0.0,1.9,1.9,1.88
2022-10-16 14:00:00,Leeds,H,0.0,0.0,16.0,4.0,10.0,6.0,0.0,0.0,6.0,4.2,5.5,4.4,5.5,4.2,A,1.0,1.0,9.0,4.0,11.0,3.0,2.0,0.0,1.55,1.55,1.57
2022-10-16 14:00:00,Aston Villa,H,0.0,0.0,18.0,7.0,12.0,7.0,0.0,0.0,4.33,3.75,4.33,3.7,4.4,3.6,A,2.0,1.0,8.0,4.0,11.0,1.0,3.0,0.0,1.8,1.8,1.8
2022-10-16 14:00:00,Man United,H,0.0,0.0,15.0,2.0,13.0,4.0,3.0,0.0,1.95,3.8,2.0,3.7,1.95,3.7,D,0.0,0.0,9.0,2.0,11.0,4.0,1.0,0.0,3.5,3.5,3.6
2022-10-16 14:00:00,Southampton,H,1.0,1.0,10.0,8.0,7.0,4.0,1.0,0.0,2.9,3.4,2.9,3.3,2.88,3.4,D,1.0,0.0,25.0,4.0,3.0,14.0,1.0,0.0,2.4,2.4,2.38
2022-10-15 17:30:00,Tottenham,H,2.0,0.0,21.0,7.0,12.0,7.0,1.0,0.0,1.5,4.5,1.49,4.4,1.47,4.2,H,0.0,0.0,4.0,0.0,13.0,1.0,4.0,0.0,6.5,6.25,7.0
2022-10-15 15:00:00,Wolves,H,1.0,0.0,9.0,2.0,17.0,4.0,2.0,0.0,1.7,3.75,1.68,3.8,1.7,3.7,H,0.0,0.0,10.0,2.0,13.0,5.0,2.0,0.0,5.0,5.0,5.0
2022-10-15 15:00:00,Fulham,H,2.0,1.0,19.0,4.0,9.0,5.0,2.0,0.0,1.85,3.75,1.87,3.7,1.88,3.6,D,2.0,2.0,10.0,6.0,11.0,6.0,0.0,0.0,4.0,4.0,4.0
2022-10-15 12:30:00,Leicester,H,0.0,0.0,14.0,5.0,18.0,9.0,2.0,0.0,2.3,3.4,2.25,3.5,2.25,3.4,D,0.0,0.0,8.0,1.0,13.0,2.0,2.0,0.0,3.1,3.1,3.1
2022-10-14 20:00:00,Brentford,H,2.0,1.0,7.0,3.0,12.0,2.0,3.0,0.0,3.1,3.4,3.0,3.4,3.2,3.25,H,0.0,0.0,21.0,7.0,15.0,11.0,1.0,0.0,2.3,2.3,2.25
2022-10-10 20:00:00,Nott'm Forest,H,1.0,1.0,6.0,3.0,13.0,1.0,3.0,0.0,3.3,3.4,3.25,3.4,3.4,3.3,D,1.0,1.0,12.0,2.0,19.0,4.0,3.0,0.0,2.2,2.2,2.15
2022-10-09 19:00:00,Everton,H,1.0,1.0,11.0,2.0,7.0,5.0,2.0,0.0,3.6,3.5,3.5,3.5,3.5,3.5,A,2.0,2.0,12.0,4.0,13.0,4.0,1.0,0.0,2.05,2.05,2.05
2022-10-09 16:30:00,Arsenal,H,3.0,2.0,11.0,7.0,11.0,4.0,1.0,0.0,2.5,3.6,2.5,3.7,2.5,3.6,H,2.0,1.0,8.0,3.0,11.0,3.0,2.0,0.0,2.62,2.55,2.6
2022-10-09 14:00:00,West Ham,H,3.0,1.0,17.0,8.0,9.0,4.0,1.0,0.0,1.72,3.8,1.75,3.8,1.75,3.75,H,1.0,1.0,8.0,2.0,7.0,2.0,3.0,0.0,4.75,4.4,4.5
2022-10-09 14:00:00,Crystal Palace,H,2.0,1.0,13.0,5.0,13.0,5.0,3.0,0.0,2.05,3.5,2.05,3.6,2.0,3.6,H,1.0,1.0,10.0,4.0,23.0,3.0,3.0,0.0,3.6,3.4,3.5
2022-10-08 17:30:00,Brighton,H,0.0,0.0,14.0,4.0,9.0,6.0,1.0,0.0,2.8,3.4,2.65,3.5,2.7,3.4,A,1.0,1.0,8.0,3.0,14.0,2.0,2.0,0.0,2.5,2.5,2.5
2022-10-08 15:00:00,Chelsea,H,3.0,1.0,20.0,7.0,8.0,4.0,2.0,0.0,1.4,4.5,1.39,4.75,1.4,4.5,H,0.0,0.0,8.0,2.0,8.0,2.0,0.0,0.0,8.0,8.25,8.0
2022-10-08 15:00:00,Bournemouth,H,2.0,0.0,10.0,4.0,8.0,7.0,1.0,0.0,3.6,3.4,3.3,3.6,3.5,3.6,H,1.0,1.0,9.0,5.0,16.0,2.0,2.0,0.0,2.05,2.05,2.0
2022-10-08 15:00:00,Man City,H,4.0,2.0,21.0,8.0,4.0,9.0,0.0,0.0,1.11,10.0,1.12,10.5,1.1,9.0,H,0.0,0.0,5.0,0.0,8.0,1.0,1.0,0.0,17.0,20.0,23.0
2022-10-08 15:00:00,Newcastle,H,5.0,2.0,16.0,6.0,14.0,9.0,0.0,0.0,1.83,3.8,1.8,3.8,1.78,3.75,H,1.0,0.0,6.0,3.0,9.0,5.0,1.0,0.0,4.2,4.1,4.33
2022-10-03 20:00:00,Leicester,H,4.0,3.0,17.0,7.0,13.0,6.0,2.0,0.0,1.75,4.0,1.73,3.9,1.73,3.9,H,0.0,0.0,10.0,3.0,12.0,6.0,4.0,0.0,4.33,4.5,4.4
2022-10-02 16:30:00,Leeds,H,0.0,0.0,9.0,1.0,23.0,2.0,3.0,1.0,2.35,3.4,2.37,3.4,2.35,3.4,D,0.0,0.0,19.0,7.0,12.0,9.0,2.0,0.0,3.0,2.87,2.9
2022-10-02 14:00:00,Man City,H,6.0,4.0,22.0,10.0,3.0,5.0,0.0,0.0,1.33,5.75,1.34,5.5,1.33,5.25,H,3.0,0.0,12.0,8.0,9.0,1.0,3.0,0.0,7.5,7.75,8.5
2022-10-01 17:30:00,West Ham,H,2.0,1.0,18.0,5.0,8.0,1.0,2.0,0.0,1.95,3.5,1.93,3.5,1.91,3.4,H,0.0,0.0,15.0,4.0,6.0,6.0,2.0,0.0,4.2,4.0,4.2
