match_id,date,home_team,away_team,FTHG,FTAG,FTR,HTHG,HTAG,HTR,referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,WHH,WHD,WHA
7449,2024-03-10 13:00:00,Aston Villa,Tottenham,0.0,4.0,3,0.0,0.0,D,C Kavanagh,10.0,9.0,1.0,5.0,11.0,15.0,6.0,4.0,0.0,2.0,1.0,0.0,2.38,4.0,2.6,2.35,4.0,2.6,2.38,4.2,2.5
7450,2024-03-10 14:00:00,Brighton,Nott'm Forest,1.0,0.0,1,1.0,0.0,H,M Salisbury,10.0,9.0,3.0,4.0,14.0,14.0,6.0,3.0,4.0,4.0,0.0,0.0,1.8,4.0,4.0,1.73,4.0,4.33,1.75,4.0,4.2
7451,2024-03-10 15:45:00,Liverpool,Man City,1.0,1.0,2,0.0,1.0,A,M Oliver,19.0,10.0,6.0,6.0,6.0,10.0,7.0,4.0,0.0,3.0,0.0,0.0,3.0,3.75,2.2,2.9,3.75,2.2,2.9,3.8,2.2
7452,2024-03-10 14:00:00,West Ham,Burnley,2.0,2.0,2,0.0,2.0,A,D England,22.0,11.0,4.0,4.0,11.0,18.0,4.0,4.0,2.0,4.0,0.0,0.0,1.67,4.0,4.75,1.65,4.1,5.0,1.65,4.0,4.8
7453,2024-03-11 20:00:00,Chelsea,Newcastle,3.0,2.0,1,1.0,1.0,D,J Brooks,12.0,11.0,8.0,3.0,12.0,7.0,0.0,4.0,3.0,1.0,0.0,0.0,1.91,4.0,3.6,1.87,4.0,3.6,1.85,4.2,3.5
7454,2024-03-13 19:30:00,Bournemouth,Luton,4.0,3.0,1,0.0,3.0,A,S Allison,24.0,8.0,10.0,4.0,16.0,11.0,11.0,3.0,1.0,2.0,0.0,0.0,1.5,4.75,5.75,1.5,4.6,5.75,1.44,4.8,5.8
7455,2024-03-16 15:00:00,Burnley,Brentford,2.0,1.0,1,1.0,0.0,H,D Bond,17.0,9.0,6.0,5.0,14.0,17.0,5.0,4.0,2.0,4.0,0.0,1.0,3.25,3.6,2.15,3.2,3.6,2.15,3.2,3.7,2.1
7456,2024-03-16 17:30:00,Fulham,Tottenham,3.0,0.0,1,1.0,0.0,H,R Jones,16.0,14.0,7.0,5.0,9.0,10.0,4.0,5.0,2.0,3.0,0.0,0.0,3.5,3.8,1.95,3.3,3.8,2.0,3.4,4.0,1.95
7457,2024-03-16 15:00:00,Luton,Nott'm Forest,1.0,1.0,2,0.0,1.0,A,D England,10.0,16.0,4.0,6.0,10.0,17.0,6.0,7.0,1.0,2.0,0.0,0.0,2.8,3.5,2.45,2.7,3.6,2.45,2.75,3.7,2.38
7458,2024-03-17 14:00:00,West Ham,Aston Villa,1.0,1.0,2,1.0,0.0,H,J Gillett,13.0,13.0,5.0,5.0,13.0,12.0,7.0,11.0,3.0,3.0,0.0,0.0,2.63,3.75,2.45,2.65,3.7,2.45,2.6,3.75,2.45
7459,2024-03-30 17:30:00,Aston Villa,Wolves,2.0,0.0,1,1.0,0.0,H,P Tierney,11.0,13.0,5.0,3.0,11.0,19.0,5.0,4.0,3.0,4.0,0.0,0.0,1.6,4.33,5.0,1.65,4.2,4.75,1.62,4.33,4.75
7460,2024-03-30 15:00:00,Bournemouth,Everton,2.0,1.0,1,0.0,0.0,D,S Barrott,11.0,7.0,4.0,3.0,14.0,11.0,9.0,8.0,1.0,2.0,0.0,0.0,2.2,3.6,3.2,2.15,3.6,3.2,2.1,3.7,3.2
7461,2024-03-30 20:00:00,Brentford,Man United,1.0,1.0,2,0.0,0.0,D,S Hooper,31.0,11.0,5.0,5.0,7.0,14.0,14.0,4.0,2.0,2.0,0.0,0.0,3.0,3.8,2.2,3.0,3.8,2.15,3.0,3.8,2.15
7462,2024-03-30 15:00:00,Chelsea,Burnley,2.0,2.0,2,1.0,0.0,H,D England,33.0,18.0,13.0,7.0,12.0,7.0,12.0,4.0,2.0,2.0,0.0,1.0,1.29,6.0,9.5,1.3,5.75,9.0,1.29,5.8,9.5
7463,2024-03-30 12:30:00,Newcastle,West Ham,4.0,3.0,1,1.0,2.0,A,R Jones,24.0,10.0,9.0,4.0,9.0,8.0,3.0,4.0,1.0,1.0,1.0,0.0,1.83,4.2,3.8,1.85,4.0,3.75,1.8,4.0,3.9
7464,2024-03-30 15:00:00,Nott'm Forest,Crystal Palace,1.0,1.0,2,0.0,1.0,A,C Kavanagh,12.0,10.0,5.0,3.0,14.0,12.0,4.0,6.0,1.0,1.0,0.0,0.0,2.2,3.3,3.4,2.2,3.4,3.2,2.2,3.4,3.25
7465,2024-03-30 15:00:00,Sheffield United,Fulham,3.0,3.0,2,0.0,0.0,D,T Robinson,8.0,24.0,4.0,9.0,10.0,13.0,2.0,15.0,4.0,1.0,0.0,0.0,4.5,4.0,1.73,4.4,3.9,1.73,4.6,4.0,1.7
7466,2024-03-30 15:00:00,Tottenham,Luton,2.0,1.0,1,0.0,1.0,A,J Gillett,17.0,7.0,4.0,3.0,16.0,14.0,3.0,6.0,2.0,4.0,0.0,0.0,1.2,8.0,11.0,1.22,7.25,11.0,1.2,7.5,11.0
7467,2024-03-31 14:00:00,Liverpool,Brighton,2.0,1.0,1,1.0,1.0,D,D Coote,30.0,9.0,8.0,3.0,20.0,6.0,8.0,4.0,5.0,3.0,0.0,0.0,1.36,5.5,7.5,1.39,5.5,6.75,1.36,5.5,7.0
7468,2024-03-31 16:30:00,Man City,Arsenal,0.0,0.0,2,0.0,0.0,D,A Taylor,12.0,6.0,1.0,2.0,9.0,20.0,7.0,4.0,0.0,2.0,0.0,0.0,1.91,3.8,3.8,1.93,3.6,3.75,1.91,3.8,3.7
7469,2024-04-02 19:45:00,Bournemouth,Crystal Palace,1.0,0.0,1,0.0,0.0,D,G Scott,11.0,3.0,6.0,2.0,13.0,14.0,9.0,2.0,3.0,2.0,0.0,0.0,1.95,3.8,3.6,1.98,3.6,3.6,2.0,3.75,3.6
7470,2024-04-02 19:45:00,Burnley,Wolves,1.0,1.0,2,1.0,1.0,D,T Bramall,13.0,8.0,6.0,2.0,10.0,12.0,7.0,4.0,0.0,2.0,0.0,0.0,2.45,3.6,2.75,2.5,3.4,2.75,2.5,3.5,2.7
7471,2024-04-02 19:30:00,Newcastle,Everton,1.0,1.0,2,1.0,0.0,H,T Harrington,18.0,10.0,6.0,3.0,9.0,14.0,7.0,3.0,0.0,3.0,0.0,0.0,2.0,3.75,3.5,2.0,3.7,3.5,2.0,3.9,3.4
7472,2024-04-02 19:30:00,Nott'm Forest,Fulham,3.0,1.0,1,3.0,0.0,H,M Oliver,16.0,18.0,4.0,3.0,7.0,8.0,3.0,8.0,0.0,0.0,0.0,0.0,2.7,3.4,2.63,2.65,3.4,2.55,2.7,3.5,2.62
7473,2024-04-02 20:15:00,West Ham,Tottenham,1.0,1.0,2,1.0,1.0,D,J Brooks,11.0,13.0,4.0,4.0,13.0,9.0,9.0,5.0,1.0,4.0,0.0,0.0,3.3,4.2,1.95,3.2,4.1,2.0,3.1,4.2,2.0
7474,2024-04-03 19:30:00,Arsenal,Luton,2.0,0.0,1,2.0,0.0,H,C Pawson,13.0,5.0,4.0,1.0,12.0,8.0,3.0,1.0,1.0,1.0,0.0,0.0,1.1,10.0,19.0,1.11,10.5,21.0,1.08,11.0,21.0
7475,2024-04-03 19:30:00,Brentford,Brighton,0.0,0.0,2,0.0,0.0,D,A Madley,5.0,24.0,2.0,6.0,9.0,12.0,1.0,5.0,1.0,1.0,0.0,0.0,2.38,3.8,2.75,2.4,3.75,2.7,2.38,3.8,2.7
7476,2024-04-03 20:15:00,Man City,Aston Villa,4.0,1.0,1,2.0,1.0,H,D England,25.0,8.0,11.0,3.0,6.0,13.0,2.0,3.0,1.0,2.0,0.0,0.0,1.3,6.0,8.0,1.3,6.0,9.0,1.29,5.8,9.0
7477,2024-04-04 20:15:00,Chelsea,Man United,4.0,3.0,1,2.0,2.0,D,J Gillett,28.0,19.0,10.0,5.0,7.0,15.0,12.0,3.0,3.0,0.0,0.0,0.0,2.0,4.0,3.4,2.0,4.0,3.25,1.95,4.2,3.2
7478,2024-04-04 19:30:00,Liverpool,Sheffield United,3.0,1.0,1,1.0,0.0,H,S Attwell,29.0,8.0,9.0,3.0,6.0,9.0,13.0,1.0,0.0,1.0,0.0,0.0,1.09,12.0,21.0,1.09,12.0,23.0,1.06,13.0,23.0
7479,2024-04-06 15:00:00,Aston Villa,Brentford,3.0,3.0,2,1.0,0.0,H,M Salisbury,11.0,8.0,3.0,3.0,15.0,11.0,11.0,3.0,2.0,2.0,0.0,0.0,1.7,4.0,4.75,1.65,4.2,4.75,1.67,4.2,4.5
7480,2024-04-06 17:30:00,Brighton,Arsenal,0.0,3.0,3,0.0,1.0,A,J Brooks,10.0,20.0,2.0,7.0,14.0,13.0,8.0,7.0,1.0,2.0,0.0,0.0,5.0,4.33,1.62,5.0,4.2,1.62,5.0,4.2,1.6
7481,2024-04-06 12:30:00,Crystal Palace,Man City,2.0,4.0,3,1.0,1.0,D,P Tierney,7.0,18.0,4.0,8.0,13.0,3.0,2.0,9.0,1.0,1.0,0.0,0.0,9.5,5.25,1.33,9.0,5.5,1.32,10.0,5.5,1.29
7482,2024-04-06 15:00:00,Everton,Burnley,1.0,0.0,1,1.0,0.0,H,M Oliver,12.0,6.0,3.0,1.0,11.0,13.0,3.0,5.0,2.0,1.0,0.0,1.0,1.65,4.0,5.25,1.65,4.0,5.0,1.65,4.0,4.8
7483,2024-04-06 15:00:00,Fulham,Newcastle,0.0,1.0,3,0.0,0.0,D,S Allison,14.0,12.0,4.0,5.0,10.0,13.0,14.0,3.0,1.0,2.0,0.0,0.0,2.38,3.8,2.8,2.37,3.75,2.7,2.3,3.9,2.7
7484,2024-04-06 15:00:00,Luton,Bournemouth,2.0,1.0,1,0.0,0.0,D,A Madley,19.0,8.0,9.0,1.0,7.0,14.0,7.0,2.0,0.0,0.0,0.0,0.0,3.75,3.8,1.91,3.7,4.0,1.85,3.6,4.2,1.85
7485,2024-04-06 15:00:00,Wolves,West Ham,1.0,2.0,3,1.0,0.0,H,T Harrington,14.0,11.0,7.0,4.0,15.0,7.0,4.0,4.0,5.0,2.0,0.0,0.0,2.5,3.6,2.7,2.45,3.5,2.7,2.4,3.6,2.7
7486,2024-04-07 15:30:00,Man United,Liverpool,2.0,2.0,2,0.0,1.0,A,A Taylor,9.0,28.0,5.0,7.0,9.0,10.0,6.0,11.0,5.0,2.0,0.0,0.0,4.75,4.5,1.6,4.5,4.5,1.63,4.6,4.5,1.6
7487,2024-04-07 17:30:00,Sheffield United,Chelsea,2.0,2.0,2,1.0,1.0,D,R Jones,11.0,6.0,6.0,3.0,12.0,10.0,7.0,6.0,4.0,2.0,0.0,0.0,7.0,5.25,1.4,6.75,5.0,1.41,6.5,5.0,1.4
7488,2024-04-07 18:00:00,Tottenham,Nott'm Forest,3.0,1.0,1,1.0,1.0,D,S Hooper,17.0,13.0,7.0,6.0,11.0,12.0,12.0,2.0,2.0,3.0,0.0,0.0,1.4,5.5,6.5,1.4,5.25,6.75,1.36,5.5,7.0
7489,2024-04-13 17:30:00,Bournemouth,Man United,2.0,2.0,2,2.0,1.0,H,T Harrington,20.0,8.0,5.0,2.0,13.0,14.0,7.0,2.0,4.0,0.0,0.0,0.0,2.4,3.9,2.6,2.37,3.9,2.6,2.38,4.0,2.6
7490,2024-04-13 15:00:00,Brentford,Sheffield United,2.0,0.0,1,0.0,0.0,D,S Barrott,9.0,8.0,5.0,2.0,8.0,11.0,3.0,6.0,3.0,1.0,0.0,0.0,1.44,5.0,6.5,1.42,5.0,6.75,1.4,5.0,7.0
7491,2024-04-13 15:00:00,Burnley,Brighton,1.0,1.0,2,0.0,0.0,D,S Hooper,11.0,20.0,3.0,8.0,18.0,8.0,4.0,5.0,1.0,2.0,0.0,0.0,3.5,3.75,2.0,3.6,3.75,1.95,3.4,3.9,1.95
7492,2024-04-13 15:00:00,Man City,Luton,5.0,1.0,1,1.0,0.0,H,J Brooks,33.0,4.0,13.0,2.0,7.0,6.0,12.0,1.0,1.0,0.0,0.0,0.0,1.1,11.0,19.0,1.11,10.5,21.0,1.07,12.0,23.0
7493,2024-04-13 12:30:00,Newcastle,Tottenham,4.0,0.0,1,2.0,0.0,H,T Robinson,18.0,11.0,5.0,2.0,14.0,12.0,16.0,3.0,0.0,4.0,0.0,0.0,2.7,4.0,2.3,2.7,4.0,2.3,2.7,4.0,2.3
7494,2024-04-13 15:00:00,Nott'm Forest,Wolves,2.0,2.0,2,1.0,1.0,D,C Pawson,18.0,11.0,9.0,4.0,15.0,10.0,10.0,1.0,2.0,3.0,0.0,0.0,2.1,3.4,3.5,2.15,3.5,3.25,2.1,3.6,3.25
7495,2024-04-14 16:30:00,Arsenal,Aston Villa,0.0,2.0,3,0.0,0.0,D,D Coote,18.0,11.0,4.0,2.0,12.0,7.0,4.0,6.0,3.0,1.0,0.0,0.0,1.29,5.75,10.0,1.28,6.0,9.75,1.25,6.0,10.0
7496,2024-04-14 14:00:00,Liverpool,Crystal Palace,0.0,1.0,3,0.0,1.0,A,C Kavanagh,21.0,8.0,6.0,5.0,10.0,10.0,11.0,1.0,1.0,1.0,0.0,0.0,1.22,7.0,12.0,1.21,7.0,12.0,1.18,7.5,13.0
7497,2024-04-14 14:00:00,West Ham,Fulham,0.0,2.0,3,0.0,1.0,A,S Attwell,15.0,18.0,4.0,10.0,6.0,13.0,8.0,3.0,1.0,2.0,0.0,0.0,2.38,3.6,2.8,2.3,3.6,2.9,2.3,3.7,2.8
7498,2024-04-15 20:00:00,Chelsea,Everton,6.0,0.0,1,4.0,0.0,H,P Tierney,14.0,10.0,10.0,2.0,5.0,21.0,4.0,8.0,1.0,4.0,0.0,0.0,1.7,4.2,4.5,1.66,4.2,4.5,1.62,4.33,4.75
7499,2024-04-20 15:00:00,Luton,Brentford,1.0,5.0,3,0.0,2.0,A,J Gillett,6.0,21.0,3.0,9.0,13.0,9.0,4.0,9.0,1.0,2.0,0.0,0.0,3.1,3.75,2.15,3.0,3.7,2.2,3.1,3.7,2.15
7500,2024-04-20 15:00:00,Sheffield United,Burnley,1.0,4.0,3,0.0,2.0,A,A Madley,18.0,16.0,11.0,9.0,10.0,9.0,11.0,2.0,1.0,0.0,0.0,0.0,2.75,3.6,2.45,2.75,3.6,2.37,2.7,3.6,2.4
7501,2024-04-20 19:30:00,Wolves,Arsenal,0.0,2.0,3,0.0,1.0,A,P Tierney,5.0,24.0,3.0,9.0,14.0,9.0,1.0,2.0,3.0,2.0,0.0,0.0,8.5,4.5,1.4,7.5,5.0,1.38,8.0,5.0,1.35
7502,2024-04-21 15:00:00,Aston Villa,Bournemouth,3.0,1.0,1,1.0,1.0,D,T Robinson,14.0,14.0,4.0,6.0,8.0,14.0,8.0,4.0,1.0,3.0,0.0,0.0,1.85,4.0,3.6,1.85,4.1,3.6,1.85,4.2,3.5
7503,2024-04-21 15:00:00,Crystal Palace,West Ham,5.0,2.0,1,4.0,1.0,H,G Scott,18.0,4.0,7.0,1.0,9.0,9.0,4.0,0.0,3.0,2.0,0.0,0.0,2.1,3.6,3.4,2.15,3.5,3.2,2.15,3.5,3.2
7504,2024-04-21 13:30:00,Everton,Nott'm Forest,2.0,0.0,1,1.0,0.0,H,A Taylor,7.0,8.0,4.0,3.0,15.0,9.0,6.0,4.0,3.0,2.0,0.0,0.0,2.05,3.5,3.6,2.05,3.5,3.5,2.0,3.6,3.5
7505,2024-04-21 16:30:00,Fulham,Liverpool,1.0,3.0,3,1.0,1.0,D,C Pawson,12.0,14.0,5.0,7.0,5.0,11.0,1.0,4.0,3.0,0.0,0.0,0.0,5.25,4.5,1.57,5.0,4.75,1.53,5.0,4.75,1.53
7506,2024-04-23 20:00:00,Arsenal,Chelsea,5.0,0.0,1,1.0,0.0,H,S Hooper,27.0,7.0,10.0,1.0,12.0,11.0,4.0,2.0,2.0,2.0,0.0,0.0,1.44,5.0,6.0,1.44,4.8,6.5,1.5,4.8,7.5
7507,2024-04-24 20:00:00,Crystal Palace,Newcastle,2.0,0.0,1,0.0,0.0,D,T Bramall,20.0,7.0,7.0,2.0,10.0,15.0,7.0,2.0,3.0,3.0,0.0,0.0,2.75,3.6,2.4,2.75,3.6,2.4,2.75,3.7,2.38
7508,2024-04-24 20:00:00,Everton,Liverpool,2.0,0.0,1,1.0,0.0,H,A Madley,16.0,23.0,6.0,7.0,6.0,13.0,4.0,13.0,0.0,3.0,0.0,0.0,7.0,5.0,1.4,6.75,4.8,1.43,7.0,5.0,1.4
7509,2024-04-24 20:00:00,Man United,Sheffield United,4.0,2.0,1,1.0,1.0,D,M Salisbury,25.0,10.0,13.0,4.0,7.0,9.0,9.0,4.0,0.0,1.0,0.0,0.0,1.3,6.5,7.5,1.31,6.0,8.5,1.3,6.0,8.0
7510,2024-04-24 19:45:00,Wolves,Bournemouth,0.0,1.0,3,0.0,1.0,A,S Attwell,15.0,21.0,4.0,6.0,10.0,17.0,8.0,12.0,4.0,1.0,0.0,1.0,2.7,3.6,2.5,2.65,3.6,2.5,2.7,3.7,2.38
7511,2024-04-25 20:00:00,Brighton,Man City,0.0,4.0,3,0.0,3.0,A,J Gillett,7.0,14.0,3.0,6.0,10.0,3.0,4.0,4.0,2.0,0.0,0.0,0.0,6.5,5.0,1.4,6.5,4.8,1.44,6.5,5.0,1.44
7512,2024-04-27 20:00:00,Aston Villa,Chelsea,2.0,2.0,2,2.0,0.0,H,C Pawson,9.0,21.0,4.0,5.0,13.0,14.0,2.0,4.0,3.0,5.0,0.0,0.0,2.15,3.8,3.0,2.15,3.8,2.95,2.2,3.9,2.9
7513,2024-04-27 17:30:00,Everton,Brentford,1.0,0.0,1,0.0,0.0,D,D England,18.0,10.0,1.0,4.0,10.0,12.0,6.0,6.0,1.0,2.0,0.0,0.0,2.3,3.5,3.0,2.37,3.5,2.8,2.3,3.6,2.88
7514,2024-04-27 15:00:00,Fulham,Crystal Palace,1.0,1.0,2,0.0,0.0,D,S Attwell,9.0,14.0,2.0,4.0,11.0,15.0,5.0,9.0,0.0,2.0,0.0,0.0,2.1,3.5,3.5,2.0,3.6,3.5,2.1,3.6,3.3
7515,2024-04-27 15:00:00,Man United,Burnley,1.0,1.0,2,0.0,0.0,D,J Brooks,27.0,16.0,10.0,7.0,7.0,11.0,6.0,5.0,1.0,3.0,0.0,0.0,1.5,4.75,5.5,1.51,4.75,5.5,1.5,4.8,5.5
7516,2024-04-27 15:00:00,Newcastle,Sheffield United,5.0,1.0,1,1.0,1.0,D,T Harrington,20.0,15.0,7.0,5.0,9.0,10.0,4.0,5.0,0.0,0.0,0.0,0.0,1.22,7.0,11.0,1.23,6.75,11.0,1.2,7.0,12.0
7517,2024-04-27 12:30:00,West Ham,Liverpool,2.0,2.0,2,1.0,0.0,H,A Taylor,11.0,28.0,8.0,8.0,8.0,10.0,5.0,8.0,0.0,2.0,0.0,0.0,5.5,5.0,1.5,5.5,4.75,1.52,5.5,5.0,1.5
7518,2024-04-27 15:00:00,Wolves,Luton,2.0,1.0,1,1.0,0.0,H,D Coote,13.0,9.0,5.0,6.0,14.0,14.0,4.0,4.0,3.0,1.0,0.0,0.0,1.95,3.8,3.6,2.0,3.7,3.4,1.95,3.8,3.5
7519,2024-04-28 14:00:00,Bournemouth,Brighton,3.0,0.0,1,1.0,0.0,H,P Tierney,15.0,13.0,6.0,1.0,14.0,10.0,8.0,2.0,2.0,2.0,0.0,0.0,2.25,3.8,2.9,2.3,3.75,2.8,2.2,3.9,2.88
7520,2024-04-28 16:30:00,Nott'm Forest,Man City,0.0,2.0,3,0.0,1.0,A,S Hooper,14.0,11.0,2.0,5.0,8.0,6.0,4.0,5.0,0.0,0.0,0.0,0.0,8.0,6.0,1.3,9.0,5.75,1.31,9.5,5.5,1.29
7521,2024-04-28 14:00:00,Tottenham,Arsenal,2.0,3.0,3,0.0,3.0,A,M Oliver,14.0,9.0,2.0,3.0,12.0,16.0,8.0,6.0,2.0,1.0,0.0,0.0,4.2,4.2,1.75,4.2,4.1,1.73,3.9,4.0,1.8
7522,2024-05-02 19:30:00,Chelsea,Tottenham,2.0,0.0,1,1.0,0.0,H,R Jones,16.0,19.0,5.0,3.0,12.0,16.0,4.0,9.0,0.0,1.0,0.0,0.0,2.15,3.8,3.0,2.2,4.0,2.8,2.15,4.0,2.9
7523,2024-05-03 20:00:00,Luton,Everton,1.0,1.0,2,1.0,1.0,D,T Robinson,18.0,10.0,5.0,3.0,14.0,12.0,8.0,7.0,1.0,3.0,0.0,0.0,2.6,3.6,2.55,2.6,3.5,2.6,2.6,3.7,2.62
7524,2024-05-04 12:30:00,Arsenal,Bournemouth,3.0,0.0,1,1.0,0.0,H,D Coote,25.0,7.0,9.0,2.0,16.0,12.0,6.0,1.0,2.0,3.0,0.0,0.0,1.22,7.5,11.0,1.2,7.25,12.5,1.18,7.5,12.0
7525,2024-05-04 15:00:00,Brentford,Fulham,0.0,0.0,2,0.0,0.0,D,G Scott,7.0,15.0,3.0,3.0,3.0,6.0,7.0,6.0,1.0,1.0,0.0,0.0,2.1,3.8,3.2,2.1,3.7,3.2,2.05,3.8,3.2
7526,2024-05-04 15:00:00,Burnley,Newcastle,1.0,4.0,3,0.0,3.0,A,A Taylor,17.0,23.0,5.0,11.0,8.0,8.0,4.0,11.0,2.0,2.0,0.0,0.0,3.4,4.0,1.95,3.3,3.9,2.0,3.4,4.0,1.95
7527,2024-05-04 17:30:00,Man City,Wolves,5.0,1.0,1,3.0,0.0,H,C Pawson,20.0,2.0,12.0,1.0,4.0,17.0,6.0,0.0,0.0,4.0,0.0,0.0,1.08,12.0,21.0,1.11,11.0,23.0,1.07,11.0,26.0
7528,2024-05-04 15:00:00,Sheffield United,Nott'm Forest,1.0,3.0,3,1.0,1.0,D,C Kavanagh,17.0,15.0,5.0,4.0,9.0,7.0,5.0,3.0,0.0,1.0,1.0,0.0,4.75,4.2,1.65,4.75,4.2,1.65,4.6,4.2,1.65
7529,2024-05-05 14:00:00,Brighton,Aston Villa,1.0,0.0,1,0.0,0.0,D,R Jones,15.0,2.0,8.0,1.0,13.0,10.0,7.0,3.0,2.0,1.0,0.0,0.0,2.75,3.75,2.45,2.7,3.8,2.35,2.62,3.9,2.38
7530,2024-05-05 14:00:00,Chelsea,West Ham,5.0,0.0,1,3.0,0.0,H,A Madley,25.0,13.0,14.0,2.0,12.0,10.0,8.0,6.0,1.0,3.0,0.0,0.0,1.65,4.5,4.5,1.62,4.6,4.6,1.65,4.5,4.4
7531,2024-05-05 16:30:00,Liverpool,Tottenham,4.0,2.0,1,2.0,0.0,H,P Tierney,25.0,11.0,13.0,6.0,14.0,12.0,8.0,3.0,1.0,4.0,0.0,0.0,1.5,5.75,5.0,1.47,5.25,5.5,1.5,5.0,5.5
7532,2024-05-06 20:00:00,Crystal Palace,Man United,4.0,0.0,1,2.0,0.0,H,J Gillett ,18.0,7.0,10.0,2.0,12.0,8.0,6.0,3.0,1.0,1.0,0.0,0.0,2.38,3.75,2.8,2.4,3.7,2.7,2.3,3.9,2.7
7533,2024-05-11 15:00:00,Bournemouth,Brentford,1.0,2.0,3,0.0,0.0,D,M Donohue,13.0,11.0,4.0,5.0,16.0,12.0,3.0,8.0,2.0,2.0,0.0,0.0,1.95,4.0,3.5,1.95,3.9,3.5,1.95,4.0,3.4
7534,2024-05-11 15:00:00,Everton,Sheffield United,1.0,0.0,1,1.0,0.0,H,S Attwell,15.0,13.0,6.0,1.0,6.0,11.0,3.0,6.0,1.0,2.0,0.0,0.0,1.4,4.8,7.5,1.42,5.0,7.0,1.4,5.0,7.0
7535,2024-05-11 12:30:00,Fulham,Man City,0.0,4.0,3,0.0,1.0,A,A Taylor,1.0,16.0,1.0,9.0,9.0,6.0,1.0,7.0,1.0,0.0,1.0,0.0,13.0,7.0,1.2,11.0,7.0,1.23,12.0,7.0,1.22
7536,2024-05-11 15:00:00,Newcastle,Brighton,1.0,1.0,2,1.0,1.0,D,D England,18.0,15.0,7.0,4.0,9.0,16.0,8.0,4.0,3.0,4.0,0.0,0.0,1.57,4.75,4.75,1.58,4.75,4.75,1.6,4.6,4.6
7537,2024-05-11 17:30:00,Nott'm Forest,Chelsea,2.0,3.0,3,1.0,1.0,D,T Harrington,20.0,12.0,4.0,5.0,14.0,8.0,5.0,6.0,2.0,3.0,0.0,0.0,3.4,3.8,2.0,3.3,3.9,2.0,3.3,3.9,2.05
7538,2024-05-11 15:00:00,Tottenham,Burnley,2.0,1.0,1,1.0,1.0,D,J Gillett,21.0,7.0,9.0,3.0,10.0,14.0,9.0,3.0,3.0,5.0,0.0,0.0,1.36,5.75,7.0,1.33,6.0,7.5,1.33,5.8,7.5
7539,2024-05-11 15:00:00,West Ham,Luton,3.0,1.0,1,0.0,1.0,A,M Oliver,24.0,4.0,8.0,1.0,9.0,15.0,7.0,6.0,1.0,3.0,0.0,0.0,1.8,4.2,3.8,1.8,4.1,3.9,1.8,4.2,3.75
7540,2024-05-11 15:00:00,Wolves,Crystal Palace,1.0,3.0,3,0.0,2.0,A,T Bramall,13.0,13.0,7.0,3.0,13.0,12.0,8.0,3.0,3.0,2.0,0.0,1.0,2.88,3.5,2.38,2.75,3.5,2.45,2.8,3.5,2.38
7541,2024-05-12 16:30:00,Man United,Arsenal,0.0,1.0,3,0.0,1.0,A,P Tierney,14.0,11.0,2.0,5.0,5.0,6.0,4.0,7.0,0.0,2.0,0.0,0.0,7.0,5.5,1.36,6.75,5.25,1.4,7.0,5.5,1.36
7542,2024-05-13 20:00:00,Aston Villa,Liverpool,3.0,3.0,2,1.0,2.0,A,S Hooper,19.0,14.0,5.0,7.0,11.0,15.0,5.0,4.0,1.0,1.0,0.0,0.0,4.2,4.33,1.7,4.0,4.5,1.71,4.0,4.5,1.7
7543,2024-05-14 20:00:00,Tottenham,Man City,0.0,2.0,3,0.0,0.0,D,C Kavanagh,10.0,8.0,5.0,5.0,14.0,11.0,7.0,4.0,3.0,3.0,0.0,0.0,6.5,6.0,1.36,6.75,5.75,1.38,7.0,5.5,1.4
7544,2024-05-15 19:45:00,Brighton,Chelsea,1.0,2.0,3,0.0,1.0,A,M Salisbury,12.0,13.0,2.0,6.0,13.0,14.0,4.0,6.0,2.0,2.0,0.0,1.0,3.3,4.0,1.95,3.1,3.9,2.05,3.3,4.2,1.95
7545,2024-05-15 20:00:00,Man United,Newcastle,3.0,2.0,1,1.0,0.0,H,R Jones,17.0,21.0,8.0,8.0,16.0,7.0,9.0,9.0,3.0,3.0,0.0,0.0,2.75,4.0,2.3,2.65,4.0,2.3,2.6,4.2,2.3
7546,2024-05-19 16:00:00,Arsenal,Everton,2.0,1.0,1,1.0,1.0,D,M Oliver,26.0,5.0,5.0,2.0,8.0,11.0,8.0,1.0,4.0,3.0,0.0,0.0,1.18,8.0,12.0,1.18,7.75,14.5,1.15,8.0,15.0
7547,2024-05-19 16:00:00,Brentford,Newcastle,2.0,4.0,3,0.0,3.0,A,S Hooper,10.0,12.0,5.0,7.0,15.0,11.0,3.0,0.0,4.0,4.0,0.0,0.0,2.9,3.9,2.2,2.9,3.9,2.15,2.88,4.0,2.15
7548,2024-05-19 16:00:00,Brighton,Man United,0.0,2.0,3,0.0,0.0,D,C Pawson,17.0,11.0,3.0,4.0,10.0,9.0,7.0,5.0,1.0,3.0,0.0,0.0,2.15,4.0,2.9,2.15,4.0,2.87,2.15,4.2,2.8
7549,2024-05-19 16:00:00,Burnley,Nott'm Forest,1.0,2.0,3,0.0,2.0,A,G Scott,20.0,12.0,3.0,6.0,11.0,5.0,4.0,3.0,1.0,0.0,0.0,0.0,3.0,3.5,2.3,2.75,3.7,2.35,2.88,3.7,2.25
