date,match_id,team,home_away,GoalsScored,HTGoalsScored,Shots,ShotsOnTarget,Fouls,Corners,YellowCards,RedCards,B365Odds,B365DrawOdds,BWOdds,BWDrawOdds,WHOdds,WHDrawOdds,FullTimeResult,GoalsConceded,HTGoalsConceded,shotsConceded,shotsOnTargetConceded,foulsConceded,cornersConceded,yellowCardsConceded,redCardsConceded,B365OddsAgainst,BWOddsAgainst,WHOddsAgainst
2013-01-19 12:00:00,3221,Sunderland,A,3.0,3.0,10.0,5.0,16.0,0.0,2.0,0.0,3.8,3.4,3.6,3.25,3.6,3.1,3,2.0,1.0,20.0,11.0,10.0,9.0,3.0,0.0,2.15,2.1,2.15
2013-01-29 12:00:00,3229,Sunderland,H,0.0,0.0,4.0,2.0,11.0,3.0,1.0,0.0,2.5,3.4,2.55,3.25,2.5,3.0,2,0.0,0.0,18.0,8.0,11.0,4.0,2.0,0.0,3.0,2.75,3.0
2013-02-02 12:00:00,3241,Sunderland,A,1.0,1.0,10.0,6.0,15.0,8.0,3.0,0.0,3.0,3.4,2.95,3.25,2.9,3.0,1,2.0,1.0,9.0,5.0,12.0,6.0,1.0,0.0,2.5,2.4,2.38
2013-02-09 12:00:00,3250,Sunderland,H,0.0,0.0,12.0,7.0,6.0,11.0,3.0,0.0,4.5,3.6,4.0,3.6,4.2,3.3,3,1.0,1.0,18.0,9.0,13.0,2.0,2.0,1.0,1.91,1.85,1.91
2013-02-23 12:00:00,3262,Sunderland,A,1.0,0.0,10.0,6.0,9.0,5.0,1.0,0.0,4.0,3.5,4.0,3.3,3.75,3.2,1,2.0,1.0,17.0,7.0,13.0,5.0,2.0,0.0,2.05,1.95,2.05
2013-03-02 12:00:00,3271,Sunderland,H,2.0,1.0,12.0,6.0,9.0,7.0,1.0,0.0,2.4,3.3,2.35,3.2,2.4,3.1,2,2.0,2.0,7.0,4.0,14.0,3.0,3.0,0.0,3.3,3.1,3.1
2013-03-09 12:00:00,3277,Sunderland,A,1.0,1.0,7.0,3.0,19.0,5.0,2.0,0.0,3.5,3.4,3.2,3.25,3.3,3.1,1,3.0,1.0,15.0,8.0,4.0,4.0,0.0,0.0,2.25,2.25,2.3
2013-03-17 12:00:00,3289,Sunderland,H,1.0,1.0,16.0,8.0,11.0,5.0,1.0,0.0,2.05,3.5,2.0,3.5,2.1,3.1,2,1.0,1.0,7.0,3.0,11.0,9.0,3.0,1.0,4.0,3.6,3.75
2013-03-30 12:00:00,3296,Sunderland,H,0.0,0.0,9.0,4.0,11.0,3.0,3.0,0.0,6.0,4.0,5.5,3.8,6.0,3.3,3,1.0,1.0,10.0,6.0,9.0,6.0,1.0,0.0,1.65,1.62,1.67
2013-04-07 12:00:00,3306,Sunderland,A,1.0,1.0,7.0,3.0,15.0,5.0,2.0,0.0,11.0,5.0,10.5,5.0,11.0,4.5,1,2.0,0.0,14.0,7.0,9.0,8.0,0.0,0.0,1.36,1.3,1.33
2013-04-14 12:00:00,3317,Sunderland,A,3.0,1.0,8.0,7.0,7.0,9.0,2.0,0.0,4.5,3.5,4.25,3.25,4.33,3.1,3,0.0,0.0,15.0,9.0,14.0,10.0,3.0,0.0,1.95,1.91,1.95
2013-04-20 12:00:00,3326,Sunderland,H,1.0,1.0,8.0,4.0,6.0,3.0,1.0,0.0,3.4,3.4,3.4,3.3,3.2,3.2,1,0.0,0.0,8.0,5.0,15.0,10.0,2.0,0.0,2.3,2.15,2.3
2013-04-29 12:00:00,3342,Sunderland,A,1.0,1.0,7.0,4.0,15.0,4.0,3.0,1.0,3.4,3.4,3.3,3.25,3.2,3.2,1,6.0,2.0,18.0,15.0,10.0,4.0,0.0,0.0,2.3,2.2,2.3
2013-05-06 12:00:00,3352,Sunderland,H,1.0,0.0,14.0,7.0,6.0,5.0,2.0,1.0,2.1,3.3,2.05,3.2,2.15,3.0,2,1.0,1.0,11.0,7.0,12.0,6.0,2.0,0.0,4.0,3.8,3.75
2013-05-12 12:00:00,3363,Sunderland,H,1.0,0.0,5.0,5.0,9.0,3.0,0.0,0.0,2.8,3.2,2.65,3.0,2.8,2.8,2,1.0,0.0,15.0,10.0,10.0,10.0,2.0,0.0,2.8,2.75,2.9
2013-05-19 12:00:00,3372,Sunderland,A,0.0,0.0,6.0,4.0,12.0,1.0,3.0,1.0,12.0,6.0,12.0,6.0,11.0,5.0,1,1.0,0.0,23.0,19.0,6.0,14.0,1.0,0.0,1.29,1.22,1.3
2013-08-17 12:00:00,3379,Sunderland,H,0.0,0.0,20.0,3.0,14.0,6.0,0.0,0.0,2.3,3.4,2.25,3.2,2.2,3.3,3,1.0,0.0,5.0,1.0,14.0,1.0,3.0,0.0,3.4,3.25,3.3
2013-08-24 12:00:00,3392,Sunderland,A,1.0,1.0,8.0,3.0,13.0,2.0,2.0,0.0,5.5,3.8,5.0,3.8,5.5,3.6,2,1.0,0.0,17.0,6.0,12.0,5.0,2.0,0.0,1.73,1.65,1.67
2013-08-31 12:00:00,3398,Sunderland,A,1.0,0.0,10.0,2.0,6.0,6.0,0.0,1.0,3.0,3.3,2.75,3.25,2.9,3.25,1,3.0,1.0,17.0,6.0,6.0,6.0,1.0,0.0,2.6,2.55,2.45
2013-09-14 12:00:00,3412,Sunderland,H,1.0,0.0,17.0,2.0,12.0,6.0,1.0,0.0,6.0,3.9,5.75,3.8,6.0,3.2,3,3.0,1.0,14.0,6.0,10.0,7.0,2.0,0.0,1.67,1.6,1.7
2013-09-21 12:00:00,3420,Sunderland,A,0.0,0.0,7.0,0.0,10.0,6.0,2.0,0.0,4.2,3.4,3.9,3.4,4.0,3.0,1,3.0,1.0,13.0,4.0,9.0,5.0,0.0,0.0,2.05,1.95,2.1
2013-09-29 12:00:00,3434,Sunderland,H,1.0,0.0,23.0,5.0,8.0,10.0,2.0,0.0,5.5,3.9,5.0,3.8,5.5,3.5,3,3.0,2.0,15.0,6.0,10.0,8.0,1.0,0.0,1.7,1.65,1.75
2013-10-05 12:00:00,3441,Sunderland,H,1.0,1.0,6.0,2.0,15.0,4.0,2.0,0.0,6.0,4.0,5.5,4.0,5.5,3.5,3,2.0,0.0,13.0,6.0,13.0,4.0,4.0,0.0,1.65,1.57,1.67
2013-10-19 12:00:00,3452,Sunderland,A,0.0,0.0,6.0,1.0,13.0,2.0,2.0,0.0,6.5,4.0,6.0,3.9,6.0,4.0,1,4.0,0.0,14.0,6.0,12.0,7.0,1.0,0.0,1.62,1.55,1.55
2013-10-27 12:00:00,3463,Sunderland,H,2.0,1.0,8.0,4.0,13.0,5.0,1.0,0.0,2.9,3.3,2.65,3.3,2.9,3.0,1,1.0,0.0,16.0,4.0,14.0,3.0,1.0,0.0,2.63,2.6,2.62
2013-11-02 12:00:00,3468,Sunderland,A,0.0,0.0,9.0,1.0,11.0,2.0,0.0,2.0,3.8,3.4,3.6,3.3,3.3,3.3,1,1.0,1.0,25.0,2.0,17.0,4.0,2.0,0.0,2.15,2.05,2.2
2013-11-10 12:00:00,3483,Sunderland,H,1.0,1.0,5.0,2.0,6.0,0.0,0.0,0.0,9.0,5.0,8.25,5.0,7.5,4.75,1,0.0,0.0,24.0,4.0,13.0,14.0,1.0,0.0,1.4,1.34,1.4
2013-11-23 12:00:00,3491,Sunderland,A,0.0,0.0,11.0,3.0,5.0,7.0,1.0,1.0,3.9,3.3,3.8,3.3,3.8,3.0,1,2.0,1.0,17.0,5.0,11.0,3.0,2.0,0.0,2.15,2.0,2.15
2013-11-30 12:00:00,3496,Sunderland,A,0.0,0.0,7.0,1.0,12.0,6.0,1.0,0.0,4.33,3.4,3.75,3.5,3.8,3.3,2,0.0,0.0,13.0,4.0,14.0,7.0,2.0,0.0,2.0,1.95,2.0
2013-12-04 12:00:00,3513,Sunderland,H,3.0,1.0,12.0,3.0,15.0,6.0,4.0,0.0,6.5,4.33,6.0,4.2,6.5,3.8,3,4.0,2.0,19.0,5.0,14.0,5.0,3.0,0.0,1.55,1.5,1.53
2013-12-07 12:00:00,3521,Sunderland,H,1.0,1.0,11.0,4.0,14.0,4.0,2.0,0.0,4.5,3.6,4.0,3.6,4.33,3.2,3,2.0,1.0,22.0,5.0,9.0,10.0,0.0,0.0,1.91,1.85,1.91
2013-12-14 12:00:00,3532,Sunderland,A,0.0,0.0,19.0,6.0,5.0,9.0,0.0,0.0,4.33,3.6,4.1,3.4,4.0,3.2,2,0.0,0.0,11.0,2.0,11.0,2.0,1.0,0.0,1.95,1.91,2.0
2013-12-21 12:00:00,3541,Sunderland,H,0.0,0.0,18.0,4.0,13.0,6.0,2.0,1.0,2.05,3.5,2.0,3.5,2.1,3.1,2,0.0,0.0,14.0,5.0,10.0,7.0,1.0,0.0,4.0,3.6,3.75
2013-12-26 12:00:00,3549,Sunderland,A,1.0,1.0,13.0,6.0,7.0,2.0,0.0,0.0,9.5,5.25,7.75,4.75,8.0,4.5,3,0.0,0.0,26.0,9.0,11.0,11.0,1.0,1.0,1.36,1.36,1.4
2013-12-28 12:00:00,3557,Sunderland,A,2.0,0.0,21.0,9.0,10.0,6.0,2.0,0.0,3.4,3.25,3.2,3.2,3.3,3.1,2,2.0,1.0,16.0,7.0,14.0,6.0,3.0,0.0,2.38,2.25,2.3
2014-01-01 12:00:00,3573,Sunderland,H,0.0,0.0,17.0,1.0,8.0,10.0,4.0,0.0,2.15,3.4,2.1,3.2,2.05,3.25,3,1.0,1.0,13.0,5.0,11.0,2.0,3.0,0.0,3.75,3.5,3.4
2014-01-11 12:00:00,3578,Sunderland,A,4.0,2.0,10.0,6.0,13.0,6.0,3.0,0.0,3.75,3.3,3.4,3.2,3.5,3.1,3,1.0,0.0,17.0,5.0,15.0,10.0,3.0,0.0,2.2,2.2,2.2
2014-01-18 12:00:00,3591,Sunderland,H,2.0,1.0,10.0,5.0,8.0,4.0,2.0,0.0,3.2,3.3,3.0,3.2,3.0,3.0,2,2.0,2.0,17.0,8.0,8.0,7.0,0.0,0.0,2.45,2.4,2.5
2014-01-29 12:00:00,3604,Sunderland,H,1.0,1.0,16.0,6.0,16.0,2.0,2.0,0.0,2.1,3.4,2.0,3.3,2.1,3.2,1,0.0,0.0,14.0,5.0,15.0,3.0,2.0,1.0,3.9,3.8,3.6
2014-02-01 12:00:00,3610,Sunderland,A,3.0,2.0,16.0,5.0,13.0,3.0,2.0,0.0,4.33,3.5,4.4,3.5,4.0,3.3,3,0.0,0.0,28.0,10.0,18.0,7.0,2.0,0.0,1.95,1.8,1.95
2014-02-08 12:00:00,3622,Sunderland,H,0.0,0.0,7.0,3.0,12.0,2.0,1.0,1.0,2.15,3.4,2.1,3.2,2.15,3.0,3,2.0,1.0,25.0,9.0,16.0,6.0,3.0,0.0,3.8,3.6,3.75
2014-02-22 12:00:00,3634,Sunderland,A,1.0,0.0,7.0,3.0,11.0,3.0,1.0,0.0,11.0,5.5,10.5,5.25,11.0,4.5,1,4.0,3.0,12.0,9.0,10.0,7.0,0.0,0.0,1.33,1.28,1.33
2014-03-15 12:00:00,3663,Sunderland,H,0.0,0.0,19.0,2.0,16.0,6.0,4.0,0.0,2.15,3.3,2.05,3.1,2.15,3.1,2,0.0,0.0,12.0,5.0,14.0,2.0,4.0,0.0,3.9,4.0,3.6
2014-03-22 12:00:00,3673,Sunderland,A,0.0,0.0,10.0,2.0,20.0,5.0,4.0,1.0,3.75,3.3,3.5,3.25,3.5,3.0,1,2.0,2.0,14.0,8.0,16.0,8.0,2.0,0.0,2.2,2.1,2.25
2014-03-26 12:00:00,3680,Sunderland,A,1.0,0.0,12.0,4.0,15.0,4.0,2.0,0.0,19.0,9.0,14.5,7.5,15.0,7.0,1,2.0,1.0,21.0,7.0,5.0,3.0,0.0,0.0,1.17,1.16,1.17
2014-03-31 12:00:00,3691,Sunderland,H,1.0,0.0,26.0,7.0,11.0,8.0,2.0,0.0,2.3,3.3,2.2,3.25,2.3,3.1,3,2.0,1.0,11.0,6.0,14.0,3.0,4.0,0.0,3.5,3.3,3.3
2014-04-07 12:00:00,3701,Sunderland,A,1.0,1.0,8.0,4.0,8.0,2.0,2.0,0.0,6.5,4.2,6.0,3.9,6.0,3.75,1,5.0,1.0,29.0,11.0,12.0,8.0,0.0,0.0,1.57,1.55,1.6
2014-04-12 12:00:00,3706,Sunderland,H,0.0,0.0,24.0,6.0,17.0,6.0,3.0,0.0,4.75,3.7,4.6,3.5,5.0,3.25,3,1.0,0.0,20.0,3.0,15.0,6.0,1.0,0.0,1.83,1.75,1.8
2014-04-16 12:00:00,3712,Sunderland,A,2.0,0.0,11.0,3.0,10.0,6.0,2.0,0.0,17.0,9.0,17.0,7.5,17.0,7.5,2,2.0,1.0,16.0,4.0,14.0,3.0,1.0,0.0,1.17,1.14,1.14
2014-04-19 12:00:00,3715,Sunderland,A,2.0,1.0,7.0,3.0,14.0,4.0,2.0,0.0,13.0,7.0,12.5,6.5,15.0,6.0,3,1.0,1.0,31.0,15.0,11.0,10.0,1.0,0.0,1.18,1.2,1.2
2014-04-27 12:00:00,3731,Sunderland,H,4.0,2.0,21.0,7.0,10.0,11.0,5.0,0.0,1.91,3.75,1.91,3.4,1.91,3.3,1,0.0,0.0,6.0,1.0,11.0,5.0,3.0,1.0,4.33,4.0,4.2
2014-05-03 12:00:00,3735,Sunderland,A,1.0,1.0,8.0,1.0,12.0,0.0,1.0,0.0,8.5,5.75,8.0,5.0,8.0,4.5,3,0.0,0.0,17.0,2.0,11.0,8.0,2.0,0.0,1.36,1.34,1.4
2014-05-07 12:00:00,3745,Sunderland,H,2.0,2.0,10.0,4.0,14.0,5.0,0.0,0.0,2.1,3.2,2.1,2.9,1.95,3.0,1,0.0,0.0,13.0,3.0,12.0,0.0,0.0,0.0,4.2,4.0,4.5
2014-05-11 12:00:00,3753,Sunderland,H,1.0,0.0,20.0,4.0,14.0,6.0,2.0,0.0,2.3,3.4,2.2,3.4,2.3,3.2,3,3.0,2.0,8.0,4.0,15.0,3.0,3.0,0.0,3.4,3.1,3.2
2014-08-16 12:00:00,3761,Sunderland,A,2.0,1.0,7.0,2.0,9.0,3.0,1.0,0.0,3.5,3.4,3.1,3.25,3.3,3.1,2,2.0,1.0,10.0,5.0,18.0,6.0,3.0,0.0,2.25,2.3,2.3
2014-08-24 12:00:00,3773,Sunderland,H,1.0,1.0,11.0,3.0,10.0,4.0,0.0,0.0,5.0,4.0,4.4,3.75,4.5,3.5,2,1.0,1.0,10.0,3.0,15.0,4.0,2.0,0.0,1.75,1.83,1.8
2014-08-30 12:00:00,3780,Sunderland,A,0.0,0.0,16.0,6.0,9.0,6.0,2.0,0.0,3.3,3.25,2.85,3.2,3.1,2.9,1,1.0,1.0,18.0,5.0,8.0,4.0,1.0,0.0,2.4,2.45,2.5
2014-09-13 12:00:00,3792,Sunderland,H,2.0,1.0,6.0,1.0,10.0,5.0,5.0,0.0,3.6,3.5,3.4,3.2,3.4,3.3,2,2.0,1.0,15.0,6.0,13.0,5.0,1.0,0.0,2.15,2.15,2.15
2014-09-20 12:00:00,3797,Sunderland,A,0.0,0.0,14.0,6.0,14.0,1.0,2.0,0.0,3.1,3.3,2.9,3.25,2.8,3.2,2,0.0,0.0,17.0,6.0,14.0,5.0,1.0,0.0,2.5,2.6,2.5
2014-09-27 12:00:00,3813,Sunderland,H,0.0,0.0,15.0,3.0,13.0,10.0,2.0,0.0,2.9,3.3,2.8,3.2,2.7,3.1,2,0.0,0.0,7.0,1.0,15.0,1.0,1.0,1.0,2.63,2.7,2.7
2014-10-04 12:00:00,3820,Sunderland,H,3.0,2.0,8.0,3.0,10.0,7.0,3.0,0.0,2.55,3.25,2.6,3.0,2.6,3.0,1,1.0,1.0,11.0,5.0,17.0,4.0,4.0,0.0,3.1,2.85,2.9
2014-10-18 12:00:00,3832,Sunderland,A,0.0,0.0,12.0,1.0,8.0,6.0,3.0,0.0,7.0,4.0,5.25,3.75,6.5,3.4,1,8.0,3.0,20.0,11.0,11.0,5.0,1.0,0.0,1.57,1.62,1.62
2014-10-25 12:00:00,3838,Sunderland,H,0.0,0.0,11.0,3.0,11.0,3.0,3.0,0.0,5.5,3.8,5.25,3.7,4.8,3.75,3,2.0,1.0,15.0,5.0,9.0,3.0,3.0,0.0,1.73,1.72,1.65
2014-11-03 12:00:00,3855,Sunderland,A,3.0,1.0,8.0,7.0,19.0,2.0,3.0,0.0,3.8,3.5,3.7,3.4,3.6,3.1,3,1.0,0.0,9.0,1.0,12.0,11.0,0.0,1.0,2.1,2.1,2.15
2014-11-09 12:00:00,3862,Sunderland,H,1.0,0.0,10.0,3.0,11.0,5.0,1.0,0.0,4.0,3.5,3.6,3.3,3.8,3.2,2,1.0,0.0,16.0,7.0,13.0,4.0,2.0,0.0,2.05,2.05,2.05
2014-11-22 12:00:00,3869,Sunderland,A,0.0,0.0,10.0,5.0,12.0,9.0,3.0,0.0,3.8,3.5,3.2,3.4,4.0,2.9,2,0.0,0.0,13.0,4.0,18.0,6.0,2.0,0.0,2.1,2.15,2.15
2014-11-29 12:00:00,3880,Sunderland,H,0.0,0.0,12.0,3.0,13.0,2.0,3.0,0.0,9.0,5.0,8.0,5.0,8.0,4.5,2,0.0,0.0,24.0,6.0,10.0,8.0,2.0,0.0,1.4,1.4,1.4
2014-12-03 12:00:00,3895,Sunderland,H,1.0,1.0,8.0,2.0,9.0,2.0,1.0,0.0,7.5,4.5,7.0,4.1,6.5,3.8,3,4.0,2.0,15.0,4.0,8.0,0.0,1.0,0.0,1.5,1.53,1.53
2014-12-06 12:00:00,3897,Sunderland,A,0.0,0.0,7.0,1.0,15.0,7.0,3.0,0.0,7.5,4.5,7.0,4.1,6.0,4.0,2,0.0,0.0,15.0,2.0,12.0,5.0,1.0,0.0,1.5,1.53,1.53
2014-12-13 12:00:00,3911,Sunderland,H,1.0,1.0,13.0,4.0,11.0,6.0,2.0,0.0,2.95,3.4,2.85,3.25,2.9,3.0,2,1.0,1.0,19.0,8.0,18.0,8.0,2.0,0.0,2.55,2.62,2.62
2014-12-21 12:00:00,3924,Sunderland,A,1.0,0.0,16.0,3.0,15.0,1.0,4.0,0.0,4.0,3.5,3.75,3.4,3.6,3.2,3,0.0,0.0,15.0,7.0,15.0,7.0,4.0,0.0,2.05,2.1,2.1
2014-12-26 12:00:00,3933,Sunderland,H,1.0,1.0,12.0,3.0,12.0,10.0,4.0,0.0,2.05,3.4,2.05,3.2,2.05,3.2,3,3.0,1.0,13.0,5.0,6.0,4.0,2.0,0.0,4.2,3.75,3.75
2014-12-28 12:00:00,3936,Sunderland,A,0.0,0.0,15.0,3.0,11.0,4.0,4.0,0.0,3.4,3.3,3.1,3.1,3.1,3.1,2,0.0,0.0,14.0,3.0,4.0,4.0,1.0,1.0,2.35,2.35,2.4
2015-01-01 12:00:00,3949,Sunderland,A,2.0,0.0,4.0,4.0,7.0,4.0,3.0,0.0,15.0,7.0,10.0,6.0,15.0,5.0,1,3.0,0.0,32.0,12.0,14.0,10.0,2.0,0.0,1.22,1.25,1.25
2015-01-10 12:00:00,3961,Sunderland,H,0.0,0.0,5.0,1.0,12.0,6.0,1.0,1.0,4.5,3.6,3.8,3.5,4.33,3.2,3,1.0,1.0,21.0,4.0,11.0,6.0,4.0,0.0,1.91,1.91,1.95
2015-01-17 12:00:00,3972,Sunderland,A,1.0,1.0,8.0,4.0,8.0,6.0,2.0,0.0,6.0,4.2,5.0,3.9,6.0,3.6,1,2.0,1.0,25.0,8.0,14.0,6.0,1.0,0.0,1.62,1.62,1.62
2015-01-31 12:00:00,3982,Sunderland,H,2.0,2.0,8.0,3.0,12.0,6.0,3.0,0.0,2.25,3.3,2.25,3.2,2.25,3.1,1,0.0,0.0,13.0,4.0,12.0,3.0,1.0,0.0,3.6,3.2,3.4
2015-02-07 12:00:00,3991,Sunderland,A,1.0,1.0,4.0,1.0,13.0,1.0,4.0,0.0,4.6,3.5,4.0,3.4,4.5,3.1,2,1.0,0.0,16.0,7.0,11.0,7.0,3.0,0.0,1.91,1.9,1.91
2015-02-10 12:00:00,3999,Sunderland,H,0.0,0.0,16.0,5.0,8.0,8.0,2.0,0.0,1.91,3.6,1.91,3.5,1.91,3.3,3,2.0,2.0,19.0,4.0,12.0,4.0,3.0,0.0,4.5,4.25,4.33
2015-02-21 12:00:00,4011,Sunderland,H,0.0,0.0,13.0,2.0,11.0,11.0,1.0,0.0,2.7,3.2,2.7,3.0,2.75,2.9,2,0.0,0.0,5.0,1.0,12.0,2.0,2.0,0.0,2.9,2.75,2.8
2015-02-28 12:00:00,4017,Sunderland,A,0.0,0.0,5.0,3.0,11.0,1.0,1.0,1.0,10.0,5.25,9.25,5.0,11.0,4.0,1,2.0,0.0,30.0,10.0,6.0,13.0,1.0,0.0,1.36,1.36,1.4
2015-03-03 12:00:00,4025,Sunderland,A,1.0,0.0,9.0,3.0,15.0,4.0,6.0,0.0,3.9,3.3,3.75,3.2,3.8,3.1,2,1.0,1.0,15.0,5.0,9.0,6.0,2.0,0.0,2.15,2.15,2.1
2015-03-14 12:00:00,4039,Sunderland,H,0.0,0.0,12.0,2.0,10.0,2.0,1.0,0.0,2.38,3.25,2.35,3.1,2.4,3.0,3,4.0,4.0,14.0,8.0,9.0,5.0,1.0,0.0,3.4,3.1,3.2
2015-03-21 12:00:00,4051,Sunderland,A,0.0,0.0,7.0,3.0,11.0,4.0,1.0,0.0,4.5,3.5,4.25,3.4,4.33,3.5,1,1.0,0.0,15.0,4.0,14.0,6.0,0.0,0.0,1.8,1.85,1.85
2015-04-05 12:00:00,4063,Sunderland,H,1.0,1.0,16.0,4.0,14.0,8.0,5.0,0.0,2.5,3.1,2.5,3.2,2.62,3.1,1,0.0,0.0,10.0,1.0,18.0,4.0,2.0,0.0,3.1,2.8,2.8
2015-04-11 12:00:00,4068,Sunderland,H,1.0,0.0,12.0,3.0,15.0,8.0,2.0,0.0,2.9,3.2,2.75,3.1,2.7,3.1,3,4.0,0.0,14.0,5.0,17.0,4.0,2.0,0.0,2.7,2.6,2.7
2015-04-25 12:00:00,4089,Sunderland,A,1.0,1.0,15.0,5.0,15.0,8.0,3.0,0.0,4.75,3.5,3.9,3.4,4.5,3.0,2,1.0,1.0,23.0,8.0,14.0,9.0,2.0,0.0,1.91,1.91,1.95
2015-05-02 12:00:00,4099,Sunderland,H,2.0,1.0,12.0,6.0,12.0,1.0,2.0,0.0,4.2,3.4,3.6,3.25,4.0,3.1,1,1.0,1.0,11.0,2.0,13.0,1.0,2.0,1.0,2.05,2.05,2.05
2015-05-09 12:00:00,4107,Sunderland,A,2.0,0.0,10.0,3.0,9.0,1.0,3.0,0.0,5.0,3.75,4.75,3.6,5.0,3.5,3,0.0,0.0,22.0,4.0,10.0,15.0,2.0,0.0,1.8,1.8,1.73
2015-05-16 12:00:00,4119,Sunderland,H,0.0,0.0,13.0,3.0,14.0,8.0,4.0,0.0,2.8,3.3,2.65,3.2,2.7,3.1,2,0.0,0.0,11.0,0.0,15.0,9.0,1.0,0.0,2.75,2.65,2.7
2015-05-20 12:00:00,4125,Sunderland,A,0.0,0.0,7.0,3.0,8.0,2.0,0.0,0.0,11.0,6.0,10.0,5.75,11.0,5.5,2,0.0,0.0,28.0,8.0,6.0,5.0,1.0,0.0,1.3,1.3,1.29
2015-05-24 12:00:00,4128,Sunderland,A,1.0,1.0,17.0,9.0,8.0,3.0,1.0,0.0,9.5,5.25,8.75,5.25,10.0,4.5,1,3.0,1.0,24.0,8.0,12.0,11.0,2.0,0.0,1.36,1.36,1.36
2015-08-08 12:00:00,4139,Sunderland,A,2.0,0.0,10.0,5.0,17.0,3.0,4.0,0.0,4.33,3.5,3.75,3.3,2.7,3.1,1,4.0,3.0,19.0,8.0,13.0,6.0,2.0,0.0,1.95,2.0,2.0
2015-08-15 12:00:00,4148,Sunderland,H,1.0,0.0,6.0,2.0,7.0,6.0,1.0,0.0,2.5,3.3,2.5,3.1,2.5,3.0,3,3.0,2.0,19.0,6.0,7.0,6.0,2.0,0.0,3.1,3.2,3.0
2015-08-22 12:00:00,4160,Sunderland,H,1.0,0.0,10.0,2.0,16.0,3.0,4.0,0.0,4.0,3.4,3.5,3.25,3.75,3.2,2,1.0,1.0,20.0,9.0,9.0,4.0,2.0,0.0,2.1,2.1,2.1
2015-08-29 12:00:00,4166,Sunderland,A,2.0,1.0,7.0,3.0,14.0,4.0,1.0,0.0,4.75,3.5,4.4,3.6,4.5,3.2,2,2.0,2.0,21.0,6.0,10.0,5.0,2.0,0.0,1.91,1.91,1.91
2015-09-13 12:00:00,4184,Sunderland,H,0.0,0.0,12.0,2.0,11.0,6.0,2.0,0.0,4.33,3.6,3.75,3.4,4.2,3.25,3,1.0,0.0,15.0,4.0,12.0,8.0,1.0,0.0,1.95,1.95,1.95
2015-09-19 12:00:00,4187,Sunderland,A,0.0,0.0,9.0,2.0,15.0,3.0,4.0,1.0,5.5,4.0,4.6,3.7,5.0,3.6,1,2.0,2.0,15.0,5.0,14.0,7.0,2.0,0.0,1.7,1.72,1.73
2015-09-26 12:00:00,4198,Sunderland,A,0.0,0.0,9.0,4.0,17.0,2.0,3.0,0.0,16.0,7.5,13.0,6.5,13.0,6.0,1,3.0,1.0,12.0,7.0,12.0,5.0,0.0,0.0,1.2,1.22,1.22
2015-10-03 12:00:00,4212,Sunderland,H,2.0,2.0,12.0,3.0,14.0,1.0,2.0,1.0,3.2,3.4,3.1,3.2,2.9,3.4,2,2.0,1.0,20.0,6.0,11.0,8.0,4.0,0.0,2.4,2.3,2.38
2015-10-17 12:00:00,4223,Sunderland,A,0.0,0.0,9.0,2.0,13.0,5.0,2.0,0.0,4.2,3.4,3.6,3.25,4.0,3.0,1,1.0,0.0,8.0,1.0,12.0,1.0,2.0,0.0,2.05,2.05,2.1
2015-10-25 12:00:00,4235,Sunderland,H,3.0,1.0,9.0,3.0,12.0,1.0,0.0,0.0,2.6,3.4,2.55,3.3,2.62,3.1,1,0.0,0.0,21.0,8.0,10.0,10.0,2.0,1.0,2.9,2.65,3.0
2015-11-01 12:00:00,4243,Sunderland,A,2.0,1.0,17.0,9.0,5.0,1.0,2.0,0.0,7.5,4.5,6.5,4.0,7.0,3.8,1,6.0,2.0,15.0,8.0,6.0,6.0,3.0,0.0,1.5,1.5,1.53
2015-11-07 12:00:00,4251,Sunderland,H,0.0,0.0,9.0,3.0,3.0,10.0,1.0,0.0,4.75,3.8,4.75,3.6,5.0,3.2,3,1.0,0.0,11.0,4.0,7.0,11.0,3.0,0.0,1.8,1.75,1.8
2015-11-23 12:00:00,4265,Sunderland,A,1.0,0.0,12.0,4.0,11.0,2.0,3.0,0.0,7.0,4.0,5.75,3.8,7.0,3.4,3,0.0,0.0,19.0,7.0,18.0,11.0,1.0,0.0,1.57,1.57,1.6
2015-11-28 12:00:00,4271,Sunderland,H,2.0,0.0,18.0,5.0,4.0,9.0,0.0,0.0,3.2,3.3,3.0,3.1,3.1,3.1,1,0.0,0.0,7.0,3.0,10.0,5.0,2.0,1.0,2.45,2.4,2.4
2015-12-05 12:00:00,4276,Sunderland,A,1.0,1.0,11.0,4.0,11.0,2.0,1.0,0.0,13.0,6.0,10.5,6.25,12.0,5.0,1,3.0,1.0,16.0,7.0,7.0,3.0,1.0,0.0,1.29,1.26,1.29
2015-12-12 12:00:00,4290,Sunderland,H,0.0,0.0,14.0,2.0,6.0,8.0,1.0,0.0,2.9,3.3,2.9,3.1,2.75,3.0,3,1.0,1.0,13.0,6.0,9.0,3.0,0.0,0.0,2.63,2.65,2.75
2015-12-19 12:00:00,4296,Sunderland,A,1.0,0.0,11.0,3.0,12.0,2.0,3.0,0.0,12.0,5.25,10.0,5.25,11.0,5.0,1,3.0,2.0,17.0,7.0,12.0,2.0,1.0,0.0,1.33,1.33,1.3
